,id,accountId,puuid,name,profileIconId,revisionDate,summonerLevel
10,fDGNtr0OZnJs2TLGeiXK7hdSkQFAWNMK8PQwRb83aqMBvLY,VBIcR3CHoRsGq6bCoRTYTWmlna82FHe_l20oEEjn1Tt6,kOpBHYrqyeZypTqEXjF88ie3byO0XJQTTaFPzYFBeb3mdw3LnYltAJ93rvVATWvPqyHzpk8Ew30GBQ,금곡누누fan,546,1585029723000,308
11,FHp-bh8HHqcdPSGkL_A_gR95Rp_3Al5dUMHIgmhXaJC7DQk,Uh1n4-NDSaKU6wexioBTKSnvaL6hrIk1mykN2tLSsp6m,8w6KpvWvtL02hhm9d2UtU5VgrsEjz3lGvoj1t1OsQum_k4VhZFNw_6QwQp17O8r2jQj27M3oMOIvDA,주성이에염,4271,1585104872000,348
12,H3EkwKnAkNBvWT9pEbKcq2UyPUSGydMVgVRh6h7J30QTVlw,oSY-UE4BW2x-Bsqv2XKThrrSzqy0RmRbWiPkvk9uPzoR,kQI2ZawzV05t4K3BCwkNoi-HXEZncSmXKzwDmuzkG2ZmTkBEQddhr742N1-h6QScdUXGnow6uvT6zQ,첼 트,4490,1585196968000,183
13,HLJcOHef5qOB-WqPrXzPqxoNZDXswFhmken3wB5BCWNOWoA,I_O6lzx-IMqtOHqUFa1R-AgsfDKUF_pfWX0Yw6xTYNea,_LWRWklh6c6XZPJNB3Z4s1YJltdjNwe_TFB2FkK21B7dx0xXQUcie-sb_u-KY7u8kqqEdNBIxa3D_A,Ps LanTern,4508,1585331971000,213
14,EB47jt87W53eNy7W7pzQiVQSjrtSSd7hihB5J49a3v5RsFo,XcB41j7XOnaDehHtomeHJxVEigrtc_QPngFMaO5T8VO1,kQ7NXvmraamscHy_ydFuu3vEUmvrrWNC_xgk_bbsyQWIOtgDPmfuEUWM0YKw5KXfGDrJ2icrRiiWcA,군밤갑,4378,1584258042000,101
15,2n9DkoG4o5FOHew3XmZDN4S13oT577UyuQvZhSdaRvyY3XU,VF-s2fJDmlp3HibsXhbZ-V_dIFkfc_S5CZvykaE2jvt5,mHuHVMne06qS-R0n0fgK2GaAgeiDgZIIS9lv7s3AfDV0q8K61iRzh98V-IWgfTDRedGIjlElMiK5zg,Erun Mirddin,4491,1585179263000,348
16,x8RKcSxuPSWZ7qbjmbOcO9fznkApIgUrsisU71EpSM0cmf0,ovjIq9P8oiYM_YKFqljOy5l4soXOcGTg_pkYEjVEjlSF,fK91ct2iVzM_MtXw292BSRou7n2v0ARzcX2LkyYMt9NyzEmmxIfqvwhvRABN1O3j0ZSCm-hHk94EZw,빨간악보,3478,1585111677000,268
17,ARrK8jVHPp3tEtz0LjHdGl9N5LSIfCzAP9zZN7peCQ2WhM8,JpH13uitq4fjo5N5SDLoFNQUSPsSb3_gCGhxwz0yBb--,RXTMdNzjOfiqjqseN3itTobdX-DmKBr8fYP3otHo67nBoXlduPg6K0PmbPiP72itK5VEdCa8Iv4Uug,네 키,3795,1584935069000,258
18,jMXtmezaHnLBIb5OO8-294-glhac9SFcAoDZAwdqxoIowWg,gan6I2cc4ivdUTfcgQZFj-RQsH1CgRIyxSGw0YPXZxcs,s8ZXq33lpCA6S8CC-udRmiPYC-y88TKll7Sj2hiMI0NEZ51sLSCgUhA5-vW_HoLwsVgN7TLXBBTzWQ,이성영이다,1301,1585279863000,157
19,BVAIXUVtVqL77JRTJBpTJvhF8Vhai4GyVZ9aPjslyIyK8TQ,ivYj62rvj0ycmKSf3Tw4VYOB1qofpLtPoCwlcvbvWAkW,ZJ47O-6TKpWpU_b063g4b3V1kpFG0poApc1KAb8nRgBdnR-EPOMdUCtPrZeKFVeA17fUVdk0Ni6fvA,눈 하,4022,1584889309000,156
20,3VM94g-F6TVCSXRqL5rcMqhIsVw4XTNURsAyNzEsRVPhc-A,6b7rUii0BiEft4A7Bf40noizxCdx_VkDiEZfp1Bjee3L,Q_8vWjUB4Wku_6CugG-22mpgUEX12IEioapc1wnuXabnIfGi5PcpkmgQM30WJhVw21bqqLXLKVBCbA,젠틀맨,4426,1584926310000,301
21,vR0b6rHpj_EZCaoECZgbdAJT7033Eb8iv61W0A6ClJK8HFo,OSrU33PVJHRsbaYJBU7Z1DTzz0-CjNCFVl3FgCW8yraN,kVx9yL_J5F2RvR1Y2vV2zXywDyc0bF9espUyY9nEQhXzUx2sAJUoJsWjob90ZRs-YVgAtDpYy6XtUA,발바닥아파,1301,1585028316000,340
22,FJq2IdoExzzvvlnfafinY80DXxYBEq03vlgklKwaM2WhkbM,xeEpPgI1_rr3q9x0jSh1w30x8rDON8GeKS0ASaQ1Z0eO,qYCaw0xJ9Jif0OxpEQNJhrEiXz9ixksgr44CwVltsCAyrskfdK62p9Py_mC9URdjIOO5RxwRlbAm7A,오버시어,1114,1585015158000,331
23,9ZCi8R2DIK1XMdKPuP9-jCwewCMIrTF8EA_M1oUeCB-oE7E,XqMyZCavpolMFoXqG3QNWbEl8472WyokyORF1WIHqFn-,auHv9HUSJGqj5kYh6MhXILEgEBbVyKRQUeHFw-31V4RQrWjWOsfJcJ8evCY4BZqLs6AuYmqmYkPV3w,ll del,4448,1584588982000,212
24,3j2SbLgfKH2X1X-FfjoGTQx-3IjI82HMJ2PYFXEvZBvMXLk,F4juRSN0iaOrJDHxznTk-TsIknpgkMxp6QDWllm9yvH4,9mGxyChLg4226xdxDA_o3b4mfprOdJQXVWBfS_Qp4ibjhgB9b8ggpAW3L66WyOow8pEdwJx7tSnPQQ,sun97,23,1585195331000,93
25,auR2rZa1NVfDKebdgfuM2gGHJOWjeA9LbUYtNyqNKG-E-uQ,nQYc4A5S6PT7sZHp1LVt9YrkHZ3r3xNA4AwgIETx6cVM,Pr-C4LHbkwqCWcyco5JZyNIOgNmfF--2rWQ23H2Up_AflEvpvajtY6LdoC7jb3rpDEcFw2zh30KRwQ,적팀탑만후픽이야,4492,1584589956000,189
26,DDL7dn6tiB2x6vDYOUq03UfJD7PSeQUobDae-btkSlsnt78,XolPzzZ3fk72KY42LWN-crxdmf5C_aV2jCXoGjJvtaWn,arL8bnmGKOggOJt9TOfIQOGTMPWgzDw4OyBrt3RW4CwctU2Po-_tp-7w0AGD783LxRLXtO3n3naA_w,Teddy heir,3017,1585296046000,603
27,ECdq8ghxsn50GPEP_cw2vnKHX7Bj_7X9rxOidzlsKtOXT-8,nEyMe6XB_w4YzT_As-33cGGUfnmzRz4sC_Bfa02RBT6J,gvYi-1TZgugY7HklWmMD_dnlqKJUqVBrseT50QzEEYcwfv0t2vjZA8A01mea6VOOlvSODgETHGYAsw,브짱아,3798,1584961225000,272
28,Sf9UuyUc6sRFrRPggPZZX06pFJgTLFxHv0IdKmbRExAwbXc,_Z3HT9tPNKDYc149GgbWMJkHYcnYfps3_V6syDvFDTTW,3tMURcoxIzgNzQrcluitJ9fjPMq2yKJVsCIm1eEithrSlx2P2DLZvZmI2hXRHEfNNt-My8vjumDJXw,팀 운 지림,1666,1584935433000,140
29,8AJIeN0-sZwWUXcqcDXjOX-tqN4LYnO9kFXLP0YzXCYo0JQ,w0FYPyEhYd2ns-QQ_psHRQXFh0ByqmD1eiHYHQ3UkyKP,E27xXi30-BCnmG3lNeOn8FZl2Q_xnTzyePlDjopUiOFyzH878dOsFPhI9SDSmcYzO73z5MOS7HEqYA,뭐안할순없는거냐,3478,1585105454000,158
30,5FUkZ3_VrMK04ETEsc5c7Z9SeBR_BuXUZaCy8PscfPdcQrE,_zjBlsmTei4c4wH6NMA2r63aSfCIeT0ag9l9a954Sj9Z,VUdj5GSwvGeByCQHKXHFB2F99rfZI1ISqlWpA5gYclLECORU_u8oFs8iX3JSjuXc7Q9iAhxJZKlgWA,조 C,539,1585262145000,164
31,lOiNRh_VZtz3E17qQMm9WBApDDY1pvwcH9ojjbl27_39hCs,E4FdKtHyyy04mw-7u3_rDRrXeWHFjFAvC_y5BCgEKGnq,fwFwUnbzHn90sSt1i9o28bEoTTxeWt86Gw58Ouu4m33GVgMt0DKY2osUn9gSE1th4NNFc0twlzz_gg,왕왕맨,4216,1585165345000,164
32,teJ6gIa7F-PDpUCuR4LRm48Wuq9EhuYQwtFxp8ur8AfpzSA,AWcwur0WpfFnI79GlkvZXkIaUgknue4vxPkEIFwlV16S,ZM1cCXqngvd3qroyoJvQ1F2Gt7DpuXr4hnlBGd29_LnNZDnFVENK8AEzVm8FZqWib47nbvO2CV_ydA,비둘기는맴맴,7,1585172730000,102
33,1I2SkIv9zRolVnsqL1u-n2K2VauoNzUfbESFyw69313j_0I,JhpCMjIXDiqcK3M2XHWpx0DFaVMo8RChhTIe-I90gI6b,iob84JBRtS59BCXA1MpJTBD6Nle25gTyiXdqvjE-PYUQCJVKbqzMRjYZsWTq-Yu7kvpfdkmDMzWt6A,like wqq,4025,1585098366000,133
34,IELswlD6-8aWbWR3z-HjnGcqBaSFGaJEMdvGUQldeW_70mg,abZExIu7LcdOGMHki044j3lR-VyfDkNeJiGhuPwbN63G,SQXeu6WQLpCZdAdoPUWofAu8YZJzRs5E9oWPVitMXJzDSO6bzZzDmfcIPA6HS5Av82E6CDq3dep7TQ,뚫 꿇,4404,1583031626000,248
35,Zimd9O_-uvsjrlAvBByGd0tWJMnHKS1SvTXGUc_1AP4cNMs,09MVL19O797lql50sEFNJeXdXZXM7a2KSGi5PUat-U3e,mRYfojxt8--OLvDxpuzU6gqZLy1jIYRpIizfgbl64bstz6YHTEW4wX4qp5VSDivi_iLvE5U8Dhik5A,딥하얀,3166,1584928990000,278
36,VjDH6ozFMe9V8L4hQLRKoJ46a2F5-6EEU-0nHfZEraOEFxE,yqVjun5q-oEByFe4r56z00AKf3bv4T5RFFkQeXvmgTXe,bzEOcdmKrM-UvTzq7qwv0XSNGXDOFK8RvYETfS7YqLl6rQ5rkTp4a3aPj56bGyDdHRWsMOW8jkThnA,카운터빠,773,1584180671000,169
37,1bJSQhujcBZa-xrVkwzlgtjRhd-aEitwGLfl8J-wOjI7Jxw,lTQWtLtMMueLQBkSaPrkpL56OGLcaS_YWTFObYrJRTqV,tcclHIIeC9ezCvts1kSBFe8VRY5c7Ltci-J_MEeXlA_kUYL6P4taf76LFZ1HEJSwjk6eC-H5HHf2wg,나는 무던하다,1387,1585282425000,191
38,zCk9VA7p_7fkB9YTyBQxsQu9QWz9iFSiLRKgevl9hXZYoZ8,oCP2A1HrkZk9Qd-ikZ73vPlvs1qF-m-Ry3DGXY8Rs7JD,-naXrb03yS4b-iDFUo2iaj1_iY95QYaeNrmf97SYjwq1EcR5mnEU-SlAqI0rsBiENFsQNnHwjc8EXg,빠라빵빰,4289,1581962546000,364
39,zUyP9ZXbaHyVm3gERaOs8kz3Oo_3YvvhTPWpjGYKt082DeA,LUEqR8hPWXIAgDNZ9xcjjclUDZcsMnFYK2I3TrI4P551,Fb0x8S9Xvvpe_gvQYVKHfiIvWeEPqwV_ak5sKORohKKPbPaCEtVanHUsdhuiJGpK9-yQVwgSDtaCkQ,떨 링,3795,1585246559000,272
40,SKXuoctTMnoZiZz0SjLb_hT8Ez3v-WFGDwgiNjl3H2lPNo8,h3EcbSSrXdVdIyx5IaFeql223H0H_xb11NGTUI8LREFy,xa67asVk9WMCLaYEbo_DbdUfgXPIgfYRyKtvUViJrHwFhcovrYoOK-75MDbyz0CNGmSwe9q-EjbUmA,Su4,3176,1585322703000,304
41,JUGvhs3q74_e7YKCXOQynNG6iFmmvGvCltTqHfD0sKooMZ0,Be_8T9JZd5Z838Wq-B3fJAjePqH-KFAzRP_YH3zTUAoV,dJNiAya-Xab1U853zKFsLenTE22qOrBPY7xJFL8kfqauvrK6fMe3AuHqcFnWO9jWJY5LFKx16HyJYA,chase my limit,1385,1585254697000,221
42,XtyK-95W_u9o7qR0qhk-C8ZUrhuWIYZom12A-P68dncq3HI,NDJNek4tMmk8UPjlFE5NwhRWpX55vwHm3hpxuykx9JOM,gguRayK6z6uZr_YoykRTNpx_m7aX48loHtGjUecOltva3jJdYEi3fzWCzlaxL2eVVJTgeHlJ3uhnXw,낙하이,6,1584989131000,117
43,tlbxRn-iCFP3TTgVQgNRdUDuSGtfy0v3WDs7-S-e6DO_sLs,KW-sxFi0uoyIRYbaqodWSd1moYH4eG3FUw3uOKrqlxk-,upM50yDVa0pKv_bZTfqnixfi6GCrXIbAbPoG-hvcQ7pzKxMpg7x4ROE1U0ka4TvC5cVwAjdmy1VeVQ,케넨충,3463,1585136799000,144
44,68a-gp5_1qQ5PZWhz-ApVlfZbj6swboCyjWuFGWViufOq_4,D8Den26PsO8lR3yGuh1YpmvHZe8DS7qTuKDPZWhuyzqx,XGFYKFU6CXaJZsdRHrwbII1nQei_NScryIiDWzlllL45_qcYkey8Bm4bQeB5fxAwAT8MXRfRuvTgcQ,저 위로 올라갈게,4491,1584415934000,186
45,JqfvP4rBoAUuAhBfHIeq_m_AufXsis4pt0E7qzWlb-Nk-q4,JhotxNCnpy5dIwX31p74GZ2qgFF1nKi2U0kh90CypTw-,BWUvfdc5FR48nn30MZV-Oxk6AL23esehsADg8p9XQfZ6UWCaoNqRQQVbe5fL4c-nEx_BIBdJM5uz4w,슈계정지먹은사람,4284,1585121290000,130
46,6ApF8e0uD4jNBc1Qmz4Tdg5A3caPW4z6iSX2211Qpd33iMk,L0gFMSHA8uzxWJJ9Bsn8aEfXJ83YPagHXOo3l42hi6PD,fbcahFeJGSliI4HcxDz71WAd_AFlrBrT_XqyQt6QYz-3NRkBdAgWfUt1mLNivSmNGklSJuCsLeomTA,호햄치즈,3150,1584848413000,261
47,5Hj-VdoIGtyeor2VcUj74yEyKdic6dcccoVbcpBpWL2BjAU,i8OVf8Bgiyw_uKkg01cAbY8uohbWFeH-iPcyRTZ1PwKc,6nmoBnAR69-lfLCWGshk6dHfBnTOHXCSl9luHM_puZsPAWZIrcslxfj5UZNd3dDsxlpCredjkJIsTw,느금마쟈궁털이범,4227,1585032242000,274
48,DWO-hQcbFT4nsvoRSU3H6QH1e1O7aqp1zYTLVaQntTIjHtQ,MKLjei5tZHcJ-X4x43WjuPqp3Q2vZ9u41Idt4VpiD79s,EgVpppTA5qRWln6amT6XfQACJJAttEbJi_Cenhgjp9Hym1aU6xNLnYt8h2Bpi7nBYP5E9fM4zD81tA,정글아 일좀 하자,4027,1584807184000,94
49,DuJuzT34VJNezCkhL8xDhAc4DR7UtjnvfjSpMA8g6VpWldI,sBwhE9Z2LOM-dXPh3QAAOxL9ZQiFyGU0D8zo7Fz5hvyQ,HKZkQ8zoBZFGjseNTxQcwaNvrsamIsF0EHqrJiGX-nmiyeGl0qa1Y8RJem3keS2swn_mu8HuIPnZLw,IlIllIlIlIIIll,1625,1584703446000,148
50,HXMyT0Iz18Cgj9SYzTBWIDTSMJut2VRI58CxDqGPb4U9iuc,OOWQbyuycKrtv39D86TyqOO8kAQo_V7Y_SP9TwKqUzSy,csuJ1hAlXK1swIITzU4sN2FyklN9xByEsEDW8mABFm5ddhQDoFVWB0nEr8RYYPUeYTe2RkVdDziVVQ,Axiomatic,1101,1584951838000,259
51,h3nACqwuUcYAbI1WNrJ5O_GmBJY-oi6bgD_DporWJ1LhmyE,hsn3nikj_WC2z0v38638HTyKN9Q39lAPNZuNNQoFcvk6,YhRQUqB6uzsgLJXrLmdDiRtF8RlGSRKkgxnFJ6nO_KsP-jSnK8FMG-Bg0Ivv_WkZA5MpFQ-xhKcyIw,부랑아,4405,1584865971000,231
52,PDeIpefrosijUO2-R6YlCUR_RgzdwGLe_ngC_3eTuVc0fmk,-KNLW2aD7WsLNp6O6I_M2fKKXRZzboXjSXEMuHdWb49Y,Mbcu7fE9lS1-A4dQflUTRev59vg9Xjm3gwmY44kW_To6W9FFah_HrGGiHtL-FDuryogAgb-fmBFivQ,인생은 갱플랭크,4410,1585312108000,358
53,M-lg9EkrP4j6VQ0etrBt1TWIBH1I5eKuTCnItmVYF6yeu5w,dkOn2_204MNMw3kPihMoYtJJCz4Peb9FBmaa33oN9gpx,e3_6quQ8g_ijbFzLu1vTVZJB7YNVpIP-3oVk9GX_sFURLQhI-L7hCGpHGs0J2zH1ERlvGl0TVP96Ag,kimrhoe,1123,1585108543000,117
54,XKCG6ychP0YLUVTBBDigrCyyqbxQFJqXf10idSQIKOVuf0g,UyrmAcEu1g8dgnMEir9LThwhXIDilME4MEoQV1tLbtRK,pQmjPvR7zmJL6Y_qkYzZ1W6zl4kRV_bdkQJ9u0ED5liz9iEPELyUfBHJ_NwKVOkabf_WIcUK22K1yQ,그 명,1298,1584862492000,101
55,UCyMg0ETSPEgSQFd5j-sNOyiNec-B5bG_zZuid72yZ2Dieg,rNAFurszplrZWN0tLkjkZoJLYCQ4iGvUqP2Wg15Qk0CJ,zz0sPx0458da4JhkCr5-JiFMOu-qEr5uH8BxHARkbk3yt_lbCreaRMtMiPQywp-fM7EzPdZWOrxV4Q,two twice,3804,1584970493000,178
56,ULI-eY7hDV32HR1UUDqvhlFO5cBzrVvex33y9DrNi7pE3w4,OB7vaAyVmcLD9j04ELXvRjrbFK-ZXTSmkMh0nCwJiNYf,eCyxEepq0GSC8KtPnwLLFoCQVyxG8KvQa7yETZjb-zwi7M7PnqNmWIDoro9qUDIUcFEfMaJLQkDxZg,FROM 망망,4087,1585174611000,111
57,uvX6Hcab18ypi3XrT8Jp3m_Stg1iGumcXv77Eilua2Gwf70,WwpPM1n-Dpj-VNh_5EfKLvOWcXyZ7pQzn0uuuZstFdwS,D-WKfb8waHAjt1wU6XabdkxA4UwDJqjOeItoB20bKkUJkXSn2XEO3yctlyCNB7lym6WbHZfzPP9HvQ,우주천하통일,4026,1584682621000,230
58,uqfv1PrShT5BmrFctg56P_878uJFknEdIj2_ZD9rJqa5Mbc,WjcKKP9vcV1NNJQ4PYfUO9vhQGwT3gJ0SWVBRGI2qcuU,JLN1S2enCylXiPCtd3A1lfXEnBjfXRbQ0nMK5T3FCyHiH3cERlrNx3jreOK9RTgCl3v2qwhR7xw3HQ,BORlNG,3175,1585249426000,241
59,erNgvmL8qZOemt9OId0nKidc_GPT0P3ubdb1yVDP4ZqUAsc,C5gMe8iopt8G8jGqZEj7Aa98GWdFRjvqxmQmym4-qz76,1fe8lukDyNmjk8LJKu6aiRKg_VtU03R2Je-ge254YEyDZw7gYnFCMY92YzZW3xAZ4ochLvjgwzwZ_w,마스터가간절해요,779,1584926782000,237
60,VqKrAuOMtNfFFFMqRQkhr0eZakDc-PS9XTtdQsrayOF5IIw,3DcoTM8YWFWJi8YMX7j-Z-uSrUiiXsNSsFToJN_eNWxN,CSKMAid9IPK0Pg8CpvPtKMLjlrxaBYqQg2blYu0WySKX4xkUs7S8kyiZ8FLtipfoKCUnHXg3phqNFA,l주l삼성전자,4031,1585028316000,78
61,MMCxSHHK_AZgUFKYDpEhKYZuNZMCu9k2w40dklyweIj-tTc,HOojNixeHhpLWM7k2eEjbTVfQXS7ibHEXGDSdslt2Q2H,V3WbQ63lYi-0kdgCvhVKw8BexPa-O0KPIySRZmw5UhODCgd1YxZXMcZhVr4kWznH3X2cDQJGaXkosg,저자를매우철학,3632,1585025003000,159
62,opwhdk6v_hWg6_3YywNPPVv3BdICzNHyrL-_5ssFsMjFhp4,zyjVE3Bhd8s8jFqHz1sAguGp29A7eUlv9AzPAb4LveiO,a5PAwKzj4GtHtbwRJZJ5DJKXAPrM1s7z_c5qMbxF4faPwIfLNNURRJtQQY-wv-BtFLGjy6Or87HXqA,즙봉박,3697,1584770111000,219
63,-LLAweVV8NMcuBDX1VMZOWGuK57prBYoNm8OdT6lebdF3A4,xmOcX3xKnH3xDGAx5In3gMwz0aEND-0u6qmZKm6Rz-Mt,g9WBRGTawiAEftQK4epcCdMFGY-e_eJl4rgZNLCgkMEV9aj_FP-7LOAsmV0hiwkF6lYEeyjXY0-dHA,백정감수성부족,8,1584690475000,132
64,qqYbDGEmTLx9cbYLoVC_oO5C0G-rEszVS9nS_YAUnB0yQIQ,5dW8NlbsXCWoInqjfVze4zoVJtl_vnJxxMCNeuIbjN4s,Or6PMay0mvPMjFWmLbGJ21vYaAla4tqXJC4ykvcJqULZSkZUbVwq8U39CMkwf_KSKGy4V-tNTUlX3w,ollmn,7,1585100488000,278
65,s1j_aSbvCp8GKAGwCsR9jpD0nthRC7huDOAJzLVWZH_WBMQ,45PdiOLLyaFA6kV_obbNwk06LIjBbc7vayX-hTFk_kzn,G77o_ocxVEFYCcF5UYHCPSjq8mpz_x-BrwZviHtuU1o9-COkqjJ6ZXpm-JL00hQ3xAuHKWN_L3u_SQ,김해사는김정호,1211,1584846865000,89
66,WvP3eqUjPNTLa5ebqgjxCghgQ5hM-ISrRM3d0ooH9TiUzoM,qV4y9CThyd34Crsp6OfD2BQru_nkh9p9j9GtUSq7QIYX,2g6k1Q91HXQ5IUdErFiGeQg9gAkc4FA7T1Vo5OfPu0SOe1_GMQji7_avWKg5RIrtduNoCqblL5hVkQ,유튜브이성진TV,542,1584777446000,78
67,qBMskz2ySCEDW15Zy-VVRv6TiTATBvSO21nnAALgifN3N0Q,S7oS4RCEbpeJdTcwzlXZI_6L4a1O_FGYKW2dq72mTBKq,qJCD2-S1SGDQZGopcLOW2GgOnQhfUeECKy0rFUtg4IaqKwhgNA8pIe6ZkqDZ0aF2yjpOxxamEvrHNg,미치게하네정말,4272,1584676264000,275
68,emtmwZccEYrEDfl_GYduE60-9lpePb56rC1Kjgr66LpV7NM,uYE29D2MQMtGaN_wi8DGRXcFLB3KCrzILi__-OXdFVnT,ohe4KGJT2Xo0F2x-0gFpu7QMpd9yKSw_YrW8rGIbAAcXYE4mf4Nh2mNuW4ZKprjCXnY2alFe-1BQkQ,흐 므,21,1585048219000,90
69,ZeKf4tafRFEtP-nS9g0pKouDS4CKo-h9DHjU1q-oKk27mFg,b_Xh8LL0TSzBMVmb29Ie2XFnqDYlBuCaQ4sEPOZqQAL7,k06gXWVsb_xEp4wb6pDVhuBaRmG6Ir5d_3M2SFpjYC47d7JvhjJXy7QzhLq8rzINILFRwhEfzHvY0A,PlG,3879,1584486625000,171
70,JXjl8jFhDA07NZv0KgZSGnFoUykuUtFByQPwD2apvWTl01o,vRbz3HHcYjVPRlvcahM55--orBvMk3iCmjbRh7Oc5W_O,opey5MD-miWpw6iZv_-e7x_pWuo1P6zKXjayUvMnV_T-NgHROlugDm3ipxf019yiiPYmYgeNKmzIgg,Fancy u,3591,1583990088000,66
71,2BJUy-GW-17HW9zkV5E1GcRZBTuYM89mSIBDGtga95QekAI,FcaYlHy4Gn1bDhFHcV4VWfrTijs2PzWrq_UuT0j99k4K,gbk_4RcB0pve0rV2N4pfGy4x-6XhUqWKnBDGcPYdvp0juDP6r9xFRrFkh8lLmG069gCVF6cQUtfGbg,SFTB,23,1585137174000,275
72,LURQX3UbnrtgvqrU2rN7wjK9YeZi0Yo0wI_z8fxnIBQ9xXg,28EdSmp4_9Ns1LNybMXTJVoZUH3g7ouZ8HkADSYPRrGQ,nYI_IU_VSzEP8GZqfAK1UIQD3t0hbNTMK9QLvR-9eBzebTTUjeTjKWOK0MbEw55eHlfPxES4L1oBJg,Arashiii,4244,1584773653000,109
73,i47UgGlHaC8-_fuWcKWYJcDOpKcKgg8qXTSIoPT3VI3IH9M,pzDmX-Ka-bm8EFwia8th4QJ52tJym5n4coqpJpky4Xe9,A7bZ32k-QEcIsWCkXhH3NRCt9EG8kIgyv-YV_rvlsMLd3romRglUay2zF_i2lwhbXS2ebpnQbP7lSw,zhuzhupana7,1665,1584928924000,199
74,TLEz20LfUFapAG3h_cPgSN5Ax8BQPSnnyCf3bO-UVCMErck,gFQr4QM3RSTvrFkYHFHPV4PEUsTPQI3xILj5k3VlsKWA,TXOvej6eDw_aLtdocE-RA43fw9oMI475lZFwXKQ2-oXYuPzI3RcyzEwFrCOPudMhDHUs-P4SKbMEMA,바텀벌레컷,4426,1585290153000,157
