,leagueId,queueType,tier,rank,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,miniSeries
29,175a2c27-50b8-47b6-aebf-d532c6e77a66,RANKED_SOLO_5x5,DIAMOND,II,THKLxP7lM5jMph7GdkyGiVPh9oN8ukofKd1t49tioQpEWDc,섹시리더 권은비,0,16,12,False,False,False,False,
30,bb8640a4-9fc9-417c-9f94-c7b74f473b2e,RANKED_SOLO_5x5,DIAMOND,II,BqPEn0tHbgcSRnwM1g-Mbvly0B9bx6jh-ClmBAGOwmO7DjE,PING77CANTWIN,30,69,77,False,False,False,False,
31,e8fd95e7-244f-42b2-b52e-2cb7c16ec56c,RANKED_SOLO_5x5,DIAMOND,II,TlwBnWkv_pgb7Hpnhr1Gmmwrkemr3NlXtKeR2zSlQYTRar0,Lilix,0,19,18,False,False,False,False,
32,96194426-6a59-457e-9e94-494a0d969b80,RANKED_SOLO_5x5,DIAMOND,II,QUxM3xMpuyGVaWGSO9Iw9SybBhjqQN26Yg3uLB6PbVe9Ads,이성하,0,33,21,False,False,False,True,
33,9e236828-55d2-4658-9336-e39677c6e4ae,RANKED_SOLO_5x5,DIAMOND,II,z-jYYjO0gc0sAxDI8jsixKyi0NefWtqDaDl62TVFE3I-DLo,혜지 탑솔러,0,161,99,False,False,False,False,
34,4c84533a-b025-4b6a-b743-c019b05e8ff3,RANKED_SOLO_5x5,DIAMOND,II,bayZepSOy6FR7oFOyo2DVateGtFz9WumH12Pxw7IRY0DUsw,채팅 안 읽어요,7,119,98,False,False,False,False,
35,4ef98f09-7cb3-446e-aefc-b826cbacdc68,RANKED_SOLO_5x5,DIAMOND,II,m16DK9_7xCGIQlVw7XiUJzxDOooC7zy-y9fpQOz0GSr2GnY,I선물I,3,113,109,False,False,False,False,
36,c1410971-f192-445a-b35b-3fc21c33480f,RANKED_SOLO_5x5,DIAMOND,II,2VJCpvbcD6s4Os8m8xVZWIEO67FRi1bBq_AllXhQtlrppxQ,항상 이길생각,2,183,157,False,False,False,False,
37,65f2fcc5-0543-4d33-bddf-3dc1bf2a025e,RANKED_SOLO_5x5,DIAMOND,II,uooMQevv1SyH7a5bxVMQfJDaFkNJPFJp-i_F6pWrpVh1Sc0,아니 팀운 먼데,0,89,90,False,False,False,False,
38,47fac754-4bfb-44b8-9ebf-e4239276c0a5,RANKED_SOLO_5x5,DIAMOND,II,46m94T3HL9rqVDv_Kc6GlFtF5qkv4bWa-ne9avt1O7P5kc0,피쿤딱가리1호,22,92,91,False,False,False,False,
39,8289f436-8202-44a0-8875-e0aabf098cdf,RANKED_SOLO_5x5,DIAMOND,II,kRe6VaElwHPTU-EmBE2PXi36_G6Mitm9KToI0BFYSO_5jss,궁민킹,61,123,123,False,False,False,False,
40,056db7e3-3126-48db-b820-efdf9a39b9a7,RANKED_SOLO_5x5,DIAMOND,II,HmpQSwDfPhgtVgNgitWlakIlfqZ3Hm2VOqBMp9ms8N0QMzk,섹수머신서혜민,64,34,35,False,False,False,False,
41,96194426-6a59-457e-9e94-494a0d969b80,RANKED_SOLO_5x5,DIAMOND,II,KiMi-c04PB4CGPz7qhwsFFl5sUh-0jhxNXN82UsUuimJags,메데이아벨리아르,4,63,63,False,False,False,False,
42,ca4659e9-42b7-42d2-86dc-2553ec29db6a,RANKED_SOLO_5x5,DIAMOND,II,EkwmCKkQelnt5WpxtYbc3rcD9OSd69nFXmMKurBnx3K-yFI,joodasa fan,0,46,40,False,False,False,False,
43,f4fec366-72ed-40bd-9ef2-d377f8b7bf4f,RANKED_SOLO_5x5,DIAMOND,II,k2gj4hDzURXFGMSDSu5VRksdyy06ESiCuFMWCQp9qDbway8,텀블링멍멍,81,51,47,False,False,False,False,
44,5496bbd2-ad1e-4b9a-b42c-afedc3e20103,RANKED_SOLO_5x5,DIAMOND,II,dsU7WKgGNfJfkuFfHUr3b4luVlqjo1hoJwK0vr_0I8qknz0,꼭 올라가야한다,62,112,96,False,False,False,False,
45,1a6b1597-50e5-4d5a-bc03-97442f68a881,RANKED_SOLO_5x5,DIAMOND,II,KU9jtqIIrPruFgAR2YSeGAOYUUaXjlApyPWXr8o5Ll1J4qo,4363913,100,65,45,False,False,False,False,"{'target': 2, 'wins': 1, 'losses': 1, 'progress': 'WLN'}"
46,a72e3a62-7502-44c6-bbd5-a0340ea28a5c,RANKED_SOLO_5x5,DIAMOND,II,DlDokFs5HsNDOjyLD5d0a0HQj439etmtXAOpK1bKwOgs0ZY,오효석,10,76,54,False,False,False,False,
47,379076de-b262-4019-9644-83abf15169a2,RANKED_SOLO_5x5,DIAMOND,II,9hLnLRz_15QK7DeiNZr2VUnBpOxKcClKnihXbzVfi-O9_zI,청 주 고,47,58,50,False,False,False,False,
48,adc3d5df-6d1a-4a23-8ac9-1b072bc938fa,RANKED_SOLO_5x5,DIAMOND,II,tR08w3UIcQuzLlGCVkcR4vDSKrVJjHYAlBkLDhLnXOYSd14,cellymin,0,168,154,False,False,False,False,
49,2cb2f774-a099-4ef7-9c6e-8d870774d386,RANKED_SOLO_5x5,DIAMOND,II,Cp8kzDu45JrepqS7bt9iAEX7-p6i1oInQj4kbLGHM2tN8GQ,따 원,23,24,30,False,False,False,False,
50,887c09d3-cc4f-4690-a3de-9495603ca5e4,RANKED_SOLO_5x5,DIAMOND,II,g-NX5Md8qnNViHNPkTwRLL6t6SOnH3JwPuU8tyivZGyMtr8,규버미,96,116,111,False,False,False,True,
51,af4b8a4f-d8d2-4c55-9e52-fe4be7f4b969,RANKED_SOLO_5x5,DIAMOND,II,GBuRBu6z7sCV4nRkgnspHxt-y4bCYTkjVCBEXZSSg-ypO0k,Harumodoki,79,140,100,False,False,False,False,
52,056db7e3-3126-48db-b820-efdf9a39b9a7,RANKED_SOLO_5x5,DIAMOND,II,90fLF_XeUql746uie7hDPH7tZRitLptIdTiGbOP9YX96JjA,바보온달,3,89,85,False,False,False,False,
53,6756f00a-b9f8-4421-b6e0-5bc92f3450ce,RANKED_SOLO_5x5,DIAMOND,II,XwIy5rCDkRSpqRzYDHzkqvmpE5gEzFFnHpQ9xa-ftluOcVA,i cough you die,75,208,202,False,False,False,True,
54,629e6658-4472-4646-8dc3-612b285ef48e,RANKED_SOLO_5x5,DIAMOND,II,oyYQzMz9DRQIZ6o0xZljZrjqOEkIAGKEdDbTtI9eYmQqlPY,Umpago,0,69,47,False,False,False,False,
55,56a1e45a-fa88-4264-8b3a-83abbe321d37,RANKED_SOLO_5x5,DIAMOND,II,Gaw6ATsMaAKIqweS0cW-FJUGN7vEQgiOlM2q8ayuPqn70O0,우측손모가지장애,58,212,203,False,False,False,False,
56,d4f19e44-106d-4d57-a19c-fbb8e413dbbd,RANKED_SOLO_5x5,DIAMOND,II,VvpYIdwesGoHiHHQcpKqopwX6rtkwuJb6IWaXzq94xj6MMk,불멸의원딜,17,51,49,False,False,False,False,
57,0f0d42f6-6166-4f78-bd0c-93d159859843,RANKED_SOLO_5x5,DIAMOND,II,IMXN3wMOCckKvsF248jskjXba7ES7g1mF3Ip9R02gBolOEw,바닷파도,75,34,33,False,False,False,False,
58,175a2c27-50b8-47b6-aebf-d532c6e77a66,RANKED_SOLO_5x5,DIAMOND,II,fxHCtAdErDOUjNd8fnPos_HJpbPkPvckAbKmpAmfp_YYjs0,김용봄,32,74,46,False,False,False,False,
59,629e6658-4472-4646-8dc3-612b285ef48e,RANKED_SOLO_5x5,DIAMOND,II,an-wCe6G1oSJ__Q2oFbKC5Mow9VFykZ0iWdzpQEu7IwESm0,탁 론,0,223,213,False,False,False,False,
60,96194426-6a59-457e-9e94-494a0d969b80,RANKED_SOLO_5x5,DIAMOND,II,54o7V4_AC6dyRN4T-hgUyhlV-0E7etoZc6eWx6vfM4mBbFc,fdzzz,47,89,75,False,False,False,True,
61,e7f1ec87-4936-4fe9-b45b-a5e8bdc95591,RANKED_SOLO_5x5,DIAMOND,II,nk2ZvZiBdACtk-kilZu4bh2HT8HWvadJTm3dWSD29uebfwc,TNTNTNTNTNTN,69,67,49,False,False,False,True,
62,fb662cce-dbb8-4202-b49a-87f127291418,RANKED_SOLO_5x5,DIAMOND,II,5kapGckRIqlxxiaww39OHPMzQKL5-299LDpa-YuUoyQ24CU,MgF2,80,409,417,False,False,False,False,
63,629e6658-4472-4646-8dc3-612b285ef48e,RANKED_SOLO_5x5,DIAMOND,II,-bAQTXoIdTiD2OWevNvxIu0x0lRN9EmXnz47I_vmYYFOS8o,Entay,15,62,56,False,False,False,False,
64,cd182717-0d58-4b94-9687-107203b7cfba,RANKED_SOLO_5x5,DIAMOND,II,JRBrl6ITUmKNvZA1w0Z9kJ4i1fjsJfqpIhbdqUZTD-Pi3ns,GCA 미르,27,54,68,False,False,False,False,
65,590d8883-ee3a-495a-a1b3-fe83b540a7b1,RANKED_SOLO_5x5,DIAMOND,II,l8EamctjyTiwIwILvNk9G5dumQ8DlNchs7Vt_3KE3ZzrQiU,dasdsadasdasd,26,52,45,False,False,False,False,
66,b35aaed7-0876-47d8-bf19-3ff5a0e9ff4f,RANKED_SOLO_5x5,DIAMOND,II,ELLZkqqC63bVM3UoWS4aGVZUPszKbg0z8pzZCogsVDv4NIE,구봉출,28,70,65,False,False,False,False,
67,044fb98c-218f-47cf-ada3-2bec6b5becf1,RANKED_SOLO_5x5,DIAMOND,II,tJixF6g4IL6fu9ozxnbSo77mhbDkL1jPN9-dhBZgxxYgP8M,The Rek shy,35,83,74,False,False,False,False,
68,e8350624-6e21-4449-9c15-259111d7228f,RANKED_SOLO_5x5,DIAMOND,II,LgvjIhvZ7yW7bWcy05Bap-urMBIquV2fWr6SsfOks9kGd9E,jpjm3928,27,92,94,False,False,False,False,
69,903afea9-40ea-40d6-84f2-45c5112e8dcc,RANKED_SOLO_5x5,DIAMOND,II,_KeFHH-BWcaFFH9h_BnV7lNFc6N-gKO54sP9YlTZ_lfkqP4,조찐욱,2,78,87,False,False,False,False,
70,631f1551-1b9b-4e86-9ab6-3545c701e4fa,RANKED_SOLO_5x5,DIAMOND,II,K0QXuesn_ZtqYcz6ccw-LEXTSfYGV2UkX_Z7xhp8HwLJlZg,나어땟어나어땟어,14,233,227,False,False,False,False,
71,cd182717-0d58-4b94-9687-107203b7cfba,RANKED_SOLO_5x5,DIAMOND,II,W6n2MAUbUqILztUogsPhMuvSGQ8aOAnVoI0W3oHuBp4Xojw,인상적인하루,10,25,16,False,False,False,False,
72,cc35b23e-b75f-4d5f-b8e6-4227077d8a6d,RANKED_SOLO_5x5,DIAMOND,II,rhychb71-62Zo7PzNPwY-FS43_xbGxZGbssEsreVn3fBcZg,아마존 방화범,62,295,294,False,False,False,False,
73,e43d81cb-5b79-47e9-93f8-3749cd73ac79,RANKED_SOLO_5x5,DIAMOND,II,CGv6qjvrYy-T1OtQNZP75qdsEUbdAzyAUZoQjBLTjio4-lM,넌 나의 예쁜 꽃,15,36,25,False,False,False,False,
74,50a23717-c133-4c4d-99e8-e223ea7bebc3,RANKED_SOLO_5x5,DIAMOND,II,OJt0H1zBLqRy7sTFx39ATlaBpgjYrlXHztVuPRJs-2X_ujU,MEVIUS LSS 3,0,274,268,False,False,False,True,
75,39d24cd1-3def-4361-ad25-558c9dfe94b2,RANKED_SOLO_5x5,DIAMOND,II,AUfsTWnDBHKmL0aP4S28peQn6iJRIqIevMzqzhxN7pwcEsI,조 립,18,48,34,False,False,False,False,
76,db0c6c8b-d252-4d87-bc45-f27aa7cacb2f,RANKED_SOLO_5x5,DIAMOND,II,qf_ZkVkGVSUDAjxNb9H3bTHOt4sBfT6VqQ7TuzzuuL66RnE,KOR REPUBLIC  I,70,97,67,False,False,False,False,
77,e8fd95e7-244f-42b2-b52e-2cb7c16ec56c,RANKED_SOLO_5x5,DIAMOND,II,7YlstESUFqJytbXQIE60Ca07NIxY9parD1ry7iOmHNceYSs,앗 카,31,76,61,False,False,False,False,
78,1fb621c3-b855-44c9-9efb-bd2c5a36e2ae,RANKED_SOLO_5x5,DIAMOND,II,UkAX0puv96Ghel1bIEju-4SVd-VPfSRDS-2Rv5E3FxsOTdg,가연인못말려,0,191,204,False,False,False,False,
79,9e236828-55d2-4658-9336-e39677c6e4ae,RANKED_SOLO_5x5,DIAMOND,II,h5RLw6wfItQzyVWWeY5lSgjH0uYuPlgnjyiT7omZS3_4oIA,쓸쉬선생님,0,39,39,False,False,False,False,
80,50a23717-c133-4c4d-99e8-e223ea7bebc3,RANKED_SOLO_5x5,DIAMOND,II,f3g6tquo0ipv9y9eMbSvaYptXiNy3cudF6WGsXEllByGjWc,차차영영,71,72,79,False,False,False,False,
81,8cb6060e-23a2-4509-8902-a920d512bd75,RANKED_SOLO_5x5,DIAMOND,II,N7Ei6qRBdMhGR9FbpUF69X85bmcNJywU68eorV1tdq5GKms,조창누나,28,44,40,False,False,False,False,
82,361665e9-4b43-4933-a457-5f4ec8cf065d,RANKED_SOLO_5x5,DIAMOND,II,UahoOJlozWoVaMmYL_oRLK_2GJlV8ybTQrA0Pqy3vXmKdPc,사생활,0,48,30,False,False,False,False,
83,48808905-1acf-40df-bdbd-279b133aae4e,RANKED_SOLO_5x5,DIAMOND,II,4FmalMUZUyyFGP34no5v0B5Veo4KFffM0DV71Lu45j5eRCQ,나 샤프심하나만,0,155,141,False,False,False,False,
84,5959a8c6-9b8d-4599-ab25-3bda8115951d,RANKED_SOLO_5x5,DIAMOND,II,n0Rk716cZb2pDyZqqWPv9M2DTWckcNRWH3jjolcrVT2NFGg,아에이오요,0,75,63,False,False,False,False,
85,720b8724-c91f-4677-b0e7-0f8fe3df1d17,RANKED_SOLO_5x5,DIAMOND,II,IVaTTYRRxyTP6Sb6sl-2xRwVLTUBjVAiL7GNdl_lu_bnDhM,얹히는군,13,79,41,False,False,False,False,
86,87fb2ec2-412d-4c48-857e-8f76dfab3da9,RANKED_SOLO_5x5,DIAMOND,II,Gwf5eGr3hS_Bk0-ytxGZKKxxNQWiJxoRrReAeDOdUKqRCdU,이쁜남희,16,62,47,False,False,False,True,
87,4f6b7ba0-f815-4554-97a6-47e0ee3fbd3e,RANKED_SOLO_5x5,DIAMOND,II,0d7Hj--PQp05CuIz2PmKFCsDIMuSDTfVsedGfwI8KA8aV0g,도포포,75,23,17,False,False,False,False,
88,5c9512e7-645e-46fa-9ca7-e304f4ca79be,RANKED_SOLO_5x5,DIAMOND,II,stYwq1OLb847RDJXOgZ-OaMc_VSyH-aHJXgoGUkUi4kbFWA,태극기함,37,217,199,False,False,False,False,
89,4ef98f09-7cb3-446e-aefc-b826cbacdc68,RANKED_SOLO_5x5,DIAMOND,II,2F3Rw3Vn2h-uE_TxjpAaOcl5bNNjp-1bL1FnzUECy506zRo,늙어버린송가락,18,50,58,False,False,False,False,
90,70762e0b-fb0f-4333-825f-49a5acbc9554,RANKED_SOLO_5x5,DIAMOND,II,H8zmiB-RGceYPm7QyEHjnJjS0jXTOtv3bcC5xhwCr-HCe34,솔우아,38,63,39,False,False,False,False,
91,6287ed19-37f2-4df7-b2bb-49820216ebca,RANKED_SOLO_5x5,DIAMOND,II,b_y315zRF4J5Ayp5bYUQT4g3_qcpXuWvspfpLiVshWiKo_g,보로스,38,238,251,False,False,False,False,
92,db0c6c8b-d252-4d87-bc45-f27aa7cacb2f,RANKED_SOLO_5x5,DIAMOND,II,tDx1yVV-uL_ju696b7cnT8ZRM65pmgBjSUyUMiGJFNQgLdA,탑소라카서스,29,120,110,False,False,False,False,
93,2a9e3015-a9c8-4849-abd8-84200ca520d4,RANKED_SOLO_5x5,DIAMOND,II,rk2G9T-v2SRhpOe34l7xorlT2slaMAWqDYiSEn-FQCpZ42o,긔요미 꼬그꼬그,49,144,127,True,False,False,False,
94,19606431-15b1-4a47-a886-b62f67857438,RANKED_SOLO_5x5,DIAMOND,II,4qTdS5u43eJZOWuzaKNAlEeyYKohsgTox2pqb7_OTx-G17M,BlacJack,0,46,48,False,False,False,False,
95,056db7e3-3126-48db-b820-efdf9a39b9a7,RANKED_SOLO_5x5,DIAMOND,II,unfQNyRAOssdsSB6RamXpDa4xpHI2V5Ci_NFxczAuzqNN2g,Fiddlestlcks,0,251,248,False,False,False,False,
96,06888c34-21c4-4a45-8ee4-e8e27e176863,RANKED_SOLO_5x5,DIAMOND,II,BQQxp4bUqlG6CJ6sNjXelAsYKNy9Mcnp13qnubrJ3-pJIKQ,Each One,61,46,36,False,False,False,False,
97,6287ed19-37f2-4df7-b2bb-49820216ebca,RANKED_SOLO_5x5,DIAMOND,II,yZw-eMc9ON9K0SoEzuX-DYVGdbJvkNSfOxg-_TqYPLz61ho,알파카는푹신푹신,0,115,124,False,False,False,False,
98,379d36d2-6e1b-4d93-9ac9-15758bd94a2f,RANKED_SOLO_5x5,DIAMOND,II,AbL2gzBK3-Kdxc3jZl61HsJHmjNVAUMpAyxAfa5__5sGRa4,알아서 사리세요,13,79,64,False,False,False,False,
99,fdea4f28-824f-401b-aec8-e239e56d3ce1,RANKED_SOLO_5x5,DIAMOND,II,mN7obpWKkeGlV3rFtLQbOGLk6nDfPcnRD_-rptXaQlz6WXs,Gray Cow,0,196,203,False,False,True,False,
100,4bc2384f-b8c2-4cff-97d6-648b669001bb,RANKED_SOLO_5x5,DIAMOND,II,EmkICZqU11yBXtISgcSceLCHDxaJ7zwwyGY7stsN8nT_BpY,도륜이,10,116,126,False,False,False,False,
101,1de1fefa-d9a2-405d-b0d9-568a58a6aac2,RANKED_SOLO_5x5,DIAMOND,II,2fJz6tE_bUk-9blg_R2XRCOdeJ_lScTISiMyLGByjBmqM-I,Jcvkii Wai,100,118,107,False,False,False,True,"{'target': 2, 'wins': 0, 'losses': 0, 'progress': 'NNN'}"
102,8b2c97ca-33d4-48cb-96f6-a5dc980c4705,RANKED_SOLO_5x5,DIAMOND,II,mOvyPxWL6tmyoWHJoyTPPVsxJur7RcJPhuEfVEHgkm4VTsg,좀비pc,48,88,72,False,False,False,False,
103,631f1551-1b9b-4e86-9ab6-3545c701e4fa,RANKED_SOLO_5x5,DIAMOND,II,BhTnjkyrIxuhHUoaYQpOW9hZoA4hXJK1sL9iR2Y4FlHo5NY,top or 미드,41,140,126,False,False,False,False,
104,3dfbc1b9-c859-44cf-b089-c4718321f3ea,RANKED_SOLO_5x5,DIAMOND,II,05ExxIjxWZEhhM2--znse6X4D87LI8lmjAhpGc5c-1QivMk,잔나가재밌어,0,23,19,False,False,False,False,
105,63d3afba-336f-47d6-ba3d-1a39cbd78d07,RANKED_SOLO_5x5,DIAMOND,II,fVnPGuJDA5F9Oqij5TJOYxt9kDxXDCPZOEUr19ORFMcEysc,콜라얌,0,35,21,False,False,False,False,
106,379076de-b262-4019-9644-83abf15169a2,RANKED_SOLO_5x5,DIAMOND,II,ZkkwpNWLBDD_-EFyz8NzCDcOo5KVYFxasWpbDiWyaO_C9jw,K0RA,63,40,43,False,False,False,False,
107,78cf7523-3629-452e-9d1e-e37b7f47f035,RANKED_SOLO_5x5,DIAMOND,II,HhIqvNtIBxDyzgwG_iMBBhP_OZfTF_5KiGjEx4OYatnVtJI,서 지 선,77,133,119,False,False,False,False,
108,ce599546-3049-4522-ac0c-387efc5ea7c2,RANKED_SOLO_5x5,DIAMOND,II,i3NimRSDE8-6kNP6ClQTXVAL_w8ohmTDUqdl1gaEF68TUXk,2014 0304,5,121,96,False,False,False,False,
109,58d2833b-d6d2-47fd-95fe-f77042685177,RANKED_SOLO_5x5,DIAMOND,II,q1Zbc6eS42wIk9Cw8gna3UhAMc8pfvDHHF4VP1m5h3BPVnw,DWG Doguri,0,34,42,False,False,False,False,
110,d4f19e44-106d-4d57-a19c-fbb8e413dbbd,RANKED_SOLO_5x5,DIAMOND,II,ffev6E_Q0X4s9DwtqaLRH0UNXetOHTovnfwSq4WtkFlvTG8,Pleataa,0,139,143,False,False,False,False,
111,60d6ae6c-108c-45eb-9b92-73b324f73581,RANKED_SOLO_5x5,DIAMOND,II,DIn5IzDAvHszwt0QEuiii-PhG1aIXSP5Pt7xS88seiNJ9iU,고독한 삼수생,64,48,19,False,False,False,True,
112,fadbf40e-c8fc-4ed3-8fae-d0fe8f01342a,RANKED_SOLO_5x5,DIAMOND,II,9QdfECLKj1czUYiRal0zMOGJ5JCQaz6mZsFsUc5PW2QPszo,싸 움 통,78,50,36,False,False,False,True,
113,2dc5c9cf-1064-4bb3-b9dc-8f6e8c54946e,RANKED_SOLO_5x5,DIAMOND,II,LsD-ARxDT91IdajRWmBdAfRe3WaApbcQ6YXUBBpmBKsqZu0,개오지네연,0,102,94,False,False,False,False,
