,leagueId,queueType,tier,rank,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,miniSeries
10,1662f129-3337-4ba2-be59-14cd9096b5b2,RANKED_SOLO_5x5,DIAMOND,I,fDGNtr0OZnJs2TLGeiXK7hdSkQFAWNMK8PQwRb83aqMBvLY,금곡누누fan,0,252,252,False,False,True,False,
11,08ff4586-eae9-4b60-bb16-ed7d5deeef8d,RANKED_SOLO_5x5,DIAMOND,I,FHp-bh8HHqcdPSGkL_A_gR95Rp_3Al5dUMHIgmhXaJC7DQk,주성이에염,68,217,210,False,False,True,False,
12,e588cc5b-3110-4290-86fc-02799372e96f,RANKED_SOLO_5x5,DIAMOND,I,H3EkwKnAkNBvWT9pEbKcq2UyPUSGydMVgVRh6h7J30QTVlw,첼 트,11,61,33,False,False,False,False,
13,38cb41e1-2e3a-44ff-bbe5-648130807509,RANKED_SOLO_5x5,DIAMOND,I,HLJcOHef5qOB-WqPrXzPqxoNZDXswFhmken3wB5BCWNOWoA,Ps LanTern,7,87,91,False,False,False,False,
14,cf3fe378-c7cb-4523-b22e-5ad9924b6134,RANKED_SOLO_5x5,DIAMOND,I,EB47jt87W53eNy7W7pzQiVQSjrtSSd7hihB5J49a3v5RsFo,군밤갑,69,13,6,False,False,False,False,
15,dc0b7a31-210c-482a-9f3b-5cf69624dc36,RANKED_SOLO_5x5,DIAMOND,I,2n9DkoG4o5FOHew3XmZDN4S13oT577UyuQvZhSdaRvyY3XU,Erun Mirddin,0,78,75,False,False,False,False,
16,3e03d448-d374-4660-9320-3fd0e130b96b,RANKED_SOLO_5x5,DIAMOND,I,x8RKcSxuPSWZ7qbjmbOcO9fznkApIgUrsisU71EpSM0cmf0,빨간악보,52,156,130,False,False,False,False,
17,590d8883-ee3a-495a-a1b3-fe83b540a7b1,RANKED_SOLO_5x5,DIAMOND,I,ARrK8jVHPp3tEtz0LjHdGl9N5LSIfCzAP9zZN7peCQ2WhM8,네 키,18,71,73,False,False,False,False,
18,58d2833b-d6d2-47fd-95fe-f77042685177,RANKED_SOLO_5x5,DIAMOND,I,jMXtmezaHnLBIb5OO8-294-glhac9SFcAoDZAwdqxoIowWg,이성영이다,31,146,127,False,False,False,False,
19,f0a2aea3-13df-4bdc-a762-1fc02f360184,RANKED_SOLO_5x5,DIAMOND,I,BVAIXUVtVqL77JRTJBpTJvhF8Vhai4GyVZ9aPjslyIyK8TQ,눈 하,0,91,61,False,False,False,True,
20,0441900d-4d6c-43a2-9577-e0c8b652edc7,RANKED_SOLO_5x5,DIAMOND,I,3VM94g-F6TVCSXRqL5rcMqhIsVw4XTNURsAyNzEsRVPhc-A,젠틀맨,0,69,70,False,False,False,False,
21,fadbf40e-c8fc-4ed3-8fae-d0fe8f01342a,RANKED_SOLO_5x5,DIAMOND,I,vR0b6rHpj_EZCaoECZgbdAJT7033Eb8iv61W0A6ClJK8HFo,발바닥아파,53,338,301,False,False,False,False,
22,d7894d5c-7663-4bb9-a3c5-47245324e08f,RANKED_SOLO_5x5,DIAMOND,I,FJq2IdoExzzvvlnfafinY80DXxYBEq03vlgklKwaM2WhkbM,오버시어,67,194,219,False,False,False,False,
23,ea103dde-304c-409f-845e-bbd0ad50c20d,RANKED_SOLO_5x5,DIAMOND,I,9ZCi8R2DIK1XMdKPuP9-jCwewCMIrTF8EA_M1oUeCB-oE7E,ll del,45,45,38,False,False,False,False,
24,e9f91dab-ef4d-458b-bfc9-b60c46223d14,RANKED_SOLO_5x5,DIAMOND,I,3j2SbLgfKH2X1X-FfjoGTQx-3IjI82HMJ2PYFXEvZBvMXLk,sun97,0,119,80,False,False,False,False,
25,19606431-15b1-4a47-a886-b62f67857438,RANKED_SOLO_5x5,DIAMOND,I,auR2rZa1NVfDKebdgfuM2gGHJOWjeA9LbUYtNyqNKG-E-uQ,적팀탑만후픽이야,0,56,40,False,False,False,False,
26,cd182717-0d58-4b94-9687-107203b7cfba,RANKED_SOLO_5x5,DIAMOND,I,DDL7dn6tiB2x6vDYOUq03UfJD7PSeQUobDae-btkSlsnt78,Teddy heir,18,459,445,False,False,False,False,
27,37fee7a9-6b19-4972-8395-902299d4d6e9,RANKED_SOLO_5x5,DIAMOND,I,ECdq8ghxsn50GPEP_cw2vnKHX7Bj_7X9rxOidzlsKtOXT-8,브짱아,0,61,38,False,False,False,True,
28,dd083260-3eeb-4a3a-a144-c47210e78239,RANKED_SOLO_5x5,DIAMOND,I,Sf9UuyUc6sRFrRPggPZZX06pFJgTLFxHv0IdKmbRExAwbXc,팀 운 지림,17,90,70,False,False,False,False,
29,58d2833b-d6d2-47fd-95fe-f77042685177,RANKED_SOLO_5x5,DIAMOND,I,8AJIeN0-sZwWUXcqcDXjOX-tqN4LYnO9kFXLP0YzXCYo0JQ,뭐안할순없는거냐,0,129,121,False,False,False,False,
30,6287ed19-37f2-4df7-b2bb-49820216ebca,RANKED_SOLO_5x5,DIAMOND,I,5FUkZ3_VrMK04ETEsc5c7Z9SeBR_BuXUZaCy8PscfPdcQrE,조 C,18,41,34,False,False,False,False,
31,6287ed19-37f2-4df7-b2bb-49820216ebca,RANKED_SOLO_5x5,DIAMOND,I,lOiNRh_VZtz3E17qQMm9WBApDDY1pvwcH9ojjbl27_39hCs,왕왕맨,0,84,86,False,False,False,False,
32,8ac4fc33-110b-412a-a235-457e953c19f0,RANKED_SOLO_5x5,DIAMOND,I,teJ6gIa7F-PDpUCuR4LRm48Wuq9EhuYQwtFxp8ur8AfpzSA,비둘기는맴맴,100,99,69,False,False,True,True,"{'target': 3, 'wins': 0, 'losses': 0, 'progress': 'NNNNN'}"
33,0af3e117-4756-45c5-8205-9a6464531566,RANKED_SOLO_5x5,DIAMOND,I,1I2SkIv9zRolVnsqL1u-n2K2VauoNzUfbESFyw69313j_0I,xin shang ren,65,202,200,False,False,True,False,
34,65f2fcc5-0543-4d33-bddf-3dc1bf2a025e,RANKED_SOLO_5x5,DIAMOND,I,IELswlD6-8aWbWR3z-HjnGcqBaSFGaJEMdvGUQldeW_70mg,뚫 꿇,2,41,44,False,False,False,False,
35,903afea9-40ea-40d6-84f2-45c5112e8dcc,RANKED_SOLO_5x5,DIAMOND,I,Zimd9O_-uvsjrlAvBByGd0tWJMnHKS1SvTXGUc_1AP4cNMs,딥하얀,0,72,66,False,False,False,True,
36,37fee7a9-6b19-4972-8395-902299d4d6e9,RANKED_SOLO_5x5,DIAMOND,I,VjDH6ozFMe9V8L4hQLRKoJ46a2F5-6EEU-0nHfZEraOEFxE,카운터빠,0,41,23,False,False,False,False,
37,0205c4e3-5c35-43fa-98ce-5874b199967c,RANKED_SOLO_5x5,DIAMOND,I,1bJSQhujcBZa-xrVkwzlgtjRhd-aEitwGLfl8J-wOjI7Jxw,나는 무던하다,27,118,109,False,False,True,False,
38,64d0bcba-8ca0-4cb9-a982-8587979215df,RANKED_SOLO_5x5,DIAMOND,I,zCk9VA7p_7fkB9YTyBQxsQu9QWz9iFSiLRKgevl9hXZYoZ8,빠라빵빰,65,256,255,False,False,False,False,
39,84efac0d-416d-4874-abe1-16abef3dc18f,RANKED_SOLO_5x5,DIAMOND,I,zUyP9ZXbaHyVm3gERaOs8kz3Oo_3YvvhTPWpjGYKt082DeA,떨 링,16,153,105,False,False,False,False,
40,61f9b472-c9a5-4630-8d28-9827691e435e,RANKED_SOLO_5x5,DIAMOND,I,SKXuoctTMnoZiZz0SjLb_hT8Ez3v-WFGDwgiNjl3H2lPNo8,싱크로,0,68,71,True,False,False,False,
41,a63e6e36-2137-4bb8-b12f-db5e8df4fd45,RANKED_SOLO_5x5,DIAMOND,I,JUGvhs3q74_e7YKCXOQynNG6iFmmvGvCltTqHfD0sKooMZ0,정지묵,0,66,62,False,False,True,False,
42,ca4659e9-42b7-42d2-86dc-2553ec29db6a,RANKED_SOLO_5x5,DIAMOND,I,XtyK-95W_u9o7qR0qhk-C8ZUrhuWIYZom12A-P68dncq3HI,낙하이,0,151,138,False,False,False,False,
43,8ea4287b-4fb0-4d0c-b2bf-14f22fdb0cf7,RANKED_SOLO_5x5,DIAMOND,I,tlbxRn-iCFP3TTgVQgNRdUDuSGtfy0v3WDs7-S-e6DO_sLs,케넨충,33,162,167,False,False,False,False,
44,5959a8c6-9b8d-4599-ab25-3bda8115951d,RANKED_SOLO_5x5,DIAMOND,I,68a-gp5_1qQ5PZWhz-ApVlfZbj6swboCyjWuFGWViufOq_4,저 위로 올라갈게,49,162,154,False,False,False,True,
45,038e79af-1128-46a6-bf92-6e56bf16e079,RANKED_SOLO_5x5,DIAMOND,I,JqfvP4rBoAUuAhBfHIeq_m_AufXsis4pt0E7qzWlb-Nk-q4,엘리멘토 미스틱,74,39,26,False,False,False,False,
46,e1b62197-9c55-469a-9646-a06bcea11431,RANKED_SOLO_5x5,DIAMOND,I,6ApF8e0uD4jNBc1Qmz4Tdg5A3caPW4z6iSX2211Qpd33iMk,호햄치즈,6,70,63,False,False,False,False,
47,2a9e3015-a9c8-4849-abd8-84200ca520d4,RANKED_SOLO_5x5,DIAMOND,I,5Hj-VdoIGtyeor2VcUj74yEyKdic6dcccoVbcpBpWL2BjAU,혜지쳐죽이는계정,51,41,16,False,False,False,True,
48,be7e5943-e930-4a88-884c-1760620aaa7a,RANKED_SOLO_5x5,DIAMOND,I,DWO-hQcbFT4nsvoRSU3H6QH1e1O7aqp1zYTLVaQntTIjHtQ,정글아 일좀 하자,58,56,33,False,False,False,True,
49,97eef94e-b385-4788-baff-7cbcbe189441,RANKED_SOLO_5x5,DIAMOND,I,DuJuzT34VJNezCkhL8xDhAc4DR7UtjnvfjSpMA8g6VpWldI,IlIllIlIlIIIll,0,124,107,False,False,False,False,
50,9bdd2ae5-4db4-4cb4-bf51-bc17b608432f,RANKED_SOLO_5x5,DIAMOND,I,HXMyT0Iz18Cgj9SYzTBWIDTSMJut2VRI58CxDqGPb4U9iuc,Axiomatic,0,116,93,False,False,False,False,
51,bbf869bb-dc24-415b-979e-658cd859e663,RANKED_SOLO_5x5,DIAMOND,I,h3nACqwuUcYAbI1WNrJ5O_GmBJY-oi6bgD_DporWJ1LhmyE,부랑아,0,154,152,False,False,False,True,
52,f8d52906-44e9-4985-a972-d52b05379843,RANKED_SOLO_5x5,DIAMOND,I,PDeIpefrosijUO2-R6YlCUR_RgzdwGLe_ngC_3eTuVc0fmk,인생은 갱플랭크,69,93,89,False,False,False,False,
53,f4fec366-72ed-40bd-9ef2-d377f8b7bf4f,RANKED_SOLO_5x5,DIAMOND,I,M-lg9EkrP4j6VQ0etrBt1TWIBH1I5eKuTCnItmVYF6yeu5w,kimrhoe,84,110,71,False,False,False,True,
54,ecf6d249-363b-412c-9e30-2cf0f11c9021,RANKED_SOLO_5x5,DIAMOND,I,XKCG6ychP0YLUVTBBDigrCyyqbxQFJqXf10idSQIKOVuf0g,그 명,45,54,28,False,False,False,False,
55,020b2db1-36f7-496b-b278-226de809fa09,RANKED_SOLO_5x5,DIAMOND,I,UCyMg0ETSPEgSQFd5j-sNOyiNec-B5bG_zZuid72yZ2Dieg,two twice,18,88,82,False,False,False,False,
56,51919d5a-9ae2-4902-b020-56daa7604f91,RANKED_SOLO_5x5,DIAMOND,I,ULI-eY7hDV32HR1UUDqvhlFO5cBzrVvex33y9DrNi7pE3w4,FROM 망망,53,120,107,False,False,True,False,
57,4ef98f09-7cb3-446e-aefc-b826cbacdc68,RANKED_SOLO_5x5,DIAMOND,I,uvX6Hcab18ypi3XrT8Jp3m_Stg1iGumcXv77Eilua2Gwf70,우주천하통일,27,109,107,False,False,False,True,
58,9dcd9d06-76d2-4cd7-a027-fbc0722e83d2,RANKED_SOLO_5x5,DIAMOND,I,uqfv1PrShT5BmrFctg56P_878uJFknEdIj2_ZD9rJqa5Mbc,BORlNG,51,106,98,False,False,False,True,
59,97eef94e-b385-4788-baff-7cbcbe189441,RANKED_SOLO_5x5,DIAMOND,I,erNgvmL8qZOemt9OId0nKidc_GPT0P3ubdb1yVDP4ZqUAsc,마스터가간절해요,21,250,229,False,False,False,False,
60,041ad785-6088-4f86-b46f-1b25227a1f88,RANKED_SOLO_5x5,DIAMOND,I,VqKrAuOMtNfFFFMqRQkhr0eZakDc-PS9XTtdQsrayOF5IIw,l주l삼성전자,30,92,72,False,False,False,False,
61,3e03d448-d374-4660-9320-3fd0e130b96b,RANKED_SOLO_5x5,DIAMOND,I,MMCxSHHK_AZgUFKYDpEhKYZuNZMCu9k2w40dklyweIj-tTc,저자를매우철학,0,67,66,False,False,False,False,
62,2a05d32e-ed6c-4334-8020-a117b773084f,RANKED_SOLO_5x5,DIAMOND,I,opwhdk6v_hWg6_3YywNPPVv3BdICzNHyrL-_5ssFsMjFhp4,즙봉박,4,170,144,False,False,True,False,
63,84efac0d-416d-4874-abe1-16abef3dc18f,RANKED_SOLO_5x5,DIAMOND,I,-LLAweVV8NMcuBDX1VMZOWGuK57prBYoNm8OdT6lebdF3A4,백정감수성부족,0,49,42,False,False,False,False,
64,903afea9-40ea-40d6-84f2-45c5112e8dcc,RANKED_SOLO_5x5,DIAMOND,I,qqYbDGEmTLx9cbYLoVC_oO5C0G-rEszVS9nS_YAUnB0yQIQ,ollmn,4,37,26,False,False,False,False,
65,9dcd9d06-76d2-4cd7-a027-fbc0722e83d2,RANKED_SOLO_5x5,DIAMOND,I,s1j_aSbvCp8GKAGwCsR9jpD0nthRC7huDOAJzLVWZH_WBMQ,김해사는김정호,35,50,49,False,False,False,False,
66,d4dd86d4-938f-4eff-80aa-1ab31d2e6053,RANKED_SOLO_5x5,DIAMOND,I,WvP3eqUjPNTLa5ebqgjxCghgQ5hM-ISrRM3d0ooH9TiUzoM,유튜브이성진TV,63,50,49,False,False,False,False,
67,aa17a3e7-9391-48ed-ad0e-182877b05a30,RANKED_SOLO_5x5,DIAMOND,I,qBMskz2ySCEDW15Zy-VVRv6TiTATBvSO21nnAALgifN3N0Q,미치게하네정말,83,255,226,False,False,False,True,
68,a213e34d-7922-469d-9d5f-dd0f216c9716,RANKED_SOLO_5x5,DIAMOND,I,emtmwZccEYrEDfl_GYduE60-9lpePb56rC1Kjgr66LpV7NM,흐 므,0,46,27,False,False,False,False,
69,9dcd9d06-76d2-4cd7-a027-fbc0722e83d2,RANKED_SOLO_5x5,DIAMOND,I,ZeKf4tafRFEtP-nS9g0pKouDS4CKo-h9DHjU1q-oKk27mFg,PlG,21,64,60,False,False,False,False,
70,b7aa2f2a-974a-4b6e-917c-245be88b58bc,RANKED_SOLO_5x5,DIAMOND,I,JXjl8jFhDA07NZv0KgZSGnFoUykuUtFByQPwD2apvWTl01o,Fancy u,17,169,94,False,False,False,False,
71,056db7e3-3126-48db-b820-efdf9a39b9a7,RANKED_SOLO_5x5,DIAMOND,I,2BJUy-GW-17HW9zkV5E1GcRZBTuYM89mSIBDGtga95QekAI,SFTB,34,171,176,False,False,False,True,
72,e7f1ec87-4936-4fe9-b45b-a5e8bdc95591,RANKED_SOLO_5x5,DIAMOND,I,LURQX3UbnrtgvqrU2rN7wjK9YeZi0Yo0wI_z8fxnIBQ9xXg,Arashiii,29,66,47,False,False,False,False,
73,4f6b7ba0-f815-4554-97a6-47e0ee3fbd3e,RANKED_SOLO_5x5,DIAMOND,I,i47UgGlHaC8-_fuWcKWYJcDOpKcKgg8qXTSIoPT3VI3IH9M,zhuzhupana7,55,44,38,False,False,False,False,
74,9ad5e304-4e47-47d4-b09c-22a87f914fb1,RANKED_SOLO_5x5,DIAMOND,I,TLEz20LfUFapAG3h_cPgSN5Ax8BQPSnnyCf3bO-UVCMErck,바텀벌레컷,0,74,76,False,False,False,False,
75,399569eb-821c-475e-935b-e6d3a9dafa29,RANKED_SOLO_5x5,DIAMOND,I,da140Qv4bFOKRcTlKIRqiiijrjLklP9dH-QmLWqRVoagGyA,Laceration KR,42,45,31,False,False,False,False,
76,d5f7ae28-e146-4786-9c15-2e044846dacc,RANKED_SOLO_5x5,DIAMOND,I,UtC_awhxdyzSUb6mfN-rxmOxxCrBElhMEnhLRnZQqtc6yhM,청춘을 바친 대가,44,302,240,False,False,True,False,
77,ded3d788-2140-40b4-a992-0a2da25f33e2,RANKED_SOLO_5x5,DIAMOND,I,XhGd0UUiPWpEXBEGpPkjjbvrR97IW4EeD-Fb_V_cGkCJcTA,xishuashua,68,28,24,False,False,True,True,
78,056db7e3-3126-48db-b820-efdf9a39b9a7,RANKED_SOLO_5x5,DIAMOND,I,pO90yql8deMMN-GBKyiR09UM3isFqRJhkeytwI4DvE-noIc,가재소녀,17,64,65,False,False,False,False,
79,e2b535b6-2686-4fec-932b-6e143f6581f9,RANKED_SOLO_5x5,DIAMOND,I,jBQ8JZCuhC3TNUYHc9m4WUuRJchxy4A_CthSqwi8yyL_Xqo,김재이,0,51,29,False,False,False,False,
80,895ef52f-477b-4984-9f19-062820d33cbd,RANKED_SOLO_5x5,DIAMOND,I,R0JuqX2CNSnMqtPiVoxAQHd4Fs1Cs9Ql0jQGaJYfdIN1ykw,엄빡크리,57,45,21,False,False,False,False,
81,5959a8c6-9b8d-4599-ab25-3bda8115951d,RANKED_SOLO_5x5,DIAMOND,I,XG1u0sr6za-C9KWzhbD_n5PDrblQhQ_XcZ_-jXAaTvzvluU,옥수동 하이꼬꼬,43,103,79,False,False,False,True,
82,b24ca531-8b2c-4983-8633-32d421b8c4bb,RANKED_SOLO_5x5,DIAMOND,I,hLjyalBBOWNUZfwTpxRTA_kYGPTJZEr1p9rIWau2qaW4F-4,쏘이이,0,182,143,False,False,True,False,
83,9dcd9d06-76d2-4cd7-a027-fbc0722e83d2,RANKED_SOLO_5x5,DIAMOND,I,N4FrcyvcS7TMxwanJmiwZ6B1zlN-m-nvKe92QFFQRk6dNBk,뉴워릿,0,144,148,False,False,False,False,
84,903afea9-40ea-40d6-84f2-45c5112e8dcc,RANKED_SOLO_5x5,DIAMOND,I,D4K_WfmjbcpxqbtPboET5KYudNJNxeKpfZG1QfDR_9LvSbM,xhzu,0,112,116,False,False,False,False,
85,424a8be6-0870-41b2-a0f0-156b5cb21264,RANKED_SOLO_5x5,DIAMOND,I,tgLLhrGaMpk-MEPL9-kh3c8swg6DT4cuktds5BNFtJ6K8zY,파이널파계승,41,243,203,False,False,True,False,
86,cd182717-0d58-4b94-9687-107203b7cfba,RANKED_SOLO_5x5,DIAMOND,I,qXOj4pQBP-Voh8y77ABtEOdO2lgX62qmGy1gcTp4hzG7mE0,은 A,55,44,10,False,False,False,False,
87,6287ed19-37f2-4df7-b2bb-49820216ebca,RANKED_SOLO_5x5,DIAMOND,I,prS3MHrI9ZWkrXpJpKANZjxX9An406dpMl2a9S97ezrGkiM,포우구독자,34,93,98,False,False,False,False,
88,e14fcb0e-8817-43a4-8ee7-4d18ac740ef2,RANKED_SOLO_5x5,DIAMOND,I,MyuTBscw9881XKJ4sRuEP3PvKpMdmN3Ygv1pxU8oa6UdYko,F1 Blade,0,361,367,False,False,True,False,
89,e324dfd3-4db8-49f5-ad64-b15432bed21f,RANKED_SOLO_5x5,DIAMOND,I,vN9wJlrA8ZJDMn3DmSiGLMl6nNXmLd3uCdEgnHlnkjThSFE,몬디몬디,90,33,34,False,False,False,False,
90,c145e337-4bd7-48e2-9acf-f2de34a5da70,RANKED_SOLO_5x5,DIAMOND,I,nf_LwA63KZn-3hsTjIambhrRAkML5_Yc_WGD3K9CS6R_Pyc,451,34,24,21,False,False,False,False,
91,04f111ab-69f8-47df-86d3-9aa3dc1c4de4,RANKED_SOLO_5x5,DIAMOND,I,nCwwGKE6hKz9Ws5mYmK3pYPv9bq14QuP6zm8FzQ6ZNBLGWs,참으로 아름답다,56,160,148,False,False,False,False,
92,83d3f77d-4e72-4283-953b-556eebc310a0,RANKED_SOLO_5x5,DIAMOND,I,Df7ik0ecvW_mrW9cqpRk5b1SXNIklPncgZc4Jisb5k074p4,이두나사랑해,61,45,42,False,False,False,False,
93,98f5a604-c0e9-485c-bc5f-74e0b6c21fe6,RANKED_SOLO_5x5,DIAMOND,I,Vzt9jHoN6HK3zVN-GGcmzIArIMUnRzx_VrhdDRSjZfcAYNE,세인레,0,20,6,False,False,True,False,
94,53adc94b-46e9-4af8-b8ec-ff91cd17100e,RANKED_SOLO_5x5,DIAMOND,I,q2ZRCgy6HRK-bpHRVZKnD7i1PxU84148g4CYga8h7rh4Y_0,이길려고한다,51,41,30,False,False,False,False,
95,ff07b641-03fd-49c6-8921-9ba40e21160d,RANKED_SOLO_5x5,DIAMOND,I,Wtfn6tAKKeY7ewIRAAleM58-k-xSbI-WNQbUbDxSzyjW_Gw,기회를 잡기위해,57,62,65,False,False,False,False,
96,175a2c27-50b8-47b6-aebf-d532c6e77a66,RANKED_SOLO_5x5,DIAMOND,I,UODvUEeKW698hCUbjk1WwptNCqRlnjU7V5KzDsxd6Ld9q1E,OH미없는다이아들,0,102,82,False,False,False,False,
97,433d95d5-332c-4825-8344-b6c5e2841973,RANKED_SOLO_5x5,DIAMOND,I,oPbCWDE6fmJ6ejNpmrCNUnl1Nr14AYQJzGhG17k2j1IBeNA,애기비둘기참세,50,103,76,False,False,False,False,
98,88921047-8aba-4c2f-9600-7fb727030b67,RANKED_SOLO_5x5,DIAMOND,I,Tim1jbbNqgSq3EHNNWcFIK4HEzvPwLYpFHWOUy7zQl6XcX8,애니비아한다,17,261,255,False,False,True,False,
99,bf5a69d7-7a99-433d-bb09-c2bf950b8caf,RANKED_SOLO_5x5,DIAMOND,I,f8gBwAshxYgvYCazjeLZSadejFlqZAJRISH7rp87QGJ2nL8,전 땅,0,88,76,False,False,False,False,
100,16951db8-282a-48ed-baf4-16e7359e3145,RANKED_SOLO_5x5,DIAMOND,I,Kp2r5uu3krr5KAR7JMBrn3cex_znxgM6-ny3--I-MgLL368,dlvvlrma,20,101,94,False,False,False,False,
101,1de1fefa-d9a2-405d-b0d9-568a58a6aac2,RANKED_SOLO_5x5,DIAMOND,I,2Taofw_2gfLA2OocxFurKJ2Vffr9lgS3jm22rwGyfd5Rhh4,오더좀들어주세요,0,134,121,False,False,False,False,
102,f08a5c14-b1ac-4a84-995b-5dab96004518,RANKED_SOLO_5x5,DIAMOND,I,EsNFm6fuI1FrN2YGwQC-pK64xCWf8IseDXiJcPm5qYhBPJI,붱 붱,0,105,93,False,False,False,True,
103,c2ea4876-37aa-4ab4-b156-8ccbc6fd6fed,RANKED_SOLO_5x5,DIAMOND,I,IhChShy7W-RP3NH43jYN4jG0a1upArky1x0JGmq4BYDHcFU,싱송샹샹,2,101,109,False,False,False,False,
104,4c1c2da7-4ad0-482d-a492-769e4a8cf9ee,RANKED_SOLO_5x5,DIAMOND,I,voamKDFeytk2ltagBwSilC-nc4uNOjDz38gMCtOAU2_sdQo,상체똥망겜,0,44,41,False,False,False,False,
105,3e03d448-d374-4660-9320-3fd0e130b96b,RANKED_SOLO_5x5,DIAMOND,I,aLr9gJDSrlpiZNjiYdnLMmysjXeifDUuxZL4ibpwqFYR3sI,신Bard의 모험,38,96,70,False,False,False,True,
106,c145e337-4bd7-48e2-9acf-f2de34a5da70,RANKED_SOLO_5x5,DIAMOND,I,dPGeWLi2qwOMp9eKbaCPYQIh3VDS02GteAe10fScoXwMsJ0,Tooda,55,20,11,False,False,False,True,
107,b46dd115-8835-45cc-a52e-e5c7f1cf48c9,RANKED_SOLO_5x5,DIAMOND,I,P9JqGkHvCE6m-G6hSXnOa06mNfSyJ2WQ6zNY_jCQZ-afg68,흐물흐물 펀치,47,83,73,False,False,False,False,
108,4016cab7-c050-4d47-8396-23052f705060,RANKED_SOLO_5x5,DIAMOND,I,vqxBqwyaAGWMlGkb83rggR_F1DznBdXJllAPdw2Q0une7ow,be happy1,62,57,64,False,False,False,True,
109,e96dad45-f3ee-4739-b9c0-6aee4878489d,RANKED_SOLO_5x5,DIAMOND,I,ZhkvOBt2k1cXi6DsNyLT4Ja65DwUXzHQGYM3SqMTe62tolY,나피즈,64,134,100,False,False,False,False,
110,6604fc7b-ea54-409f-8879-7a294638d541,RANKED_SOLO_5x5,DIAMOND,I,zBz8lCJtp14wTehDbV-h4dJJD5intOMVSsTnx0luvO6FIGU,니네빠,1,79,58,False,False,False,False,
111,924e7b5f-7c56-4823-808f-dce4c097d8ea,RANKED_SOLO_5x5,DIAMOND,I,xW8X8DBtPSRBw8TGckg8Eb0VycnqNJHtdO1n6Jf6X9TPWkY,xiao he tao qaq,84,81,82,False,False,True,True,
112,aa17a3e7-9391-48ed-ad0e-182877b05a30,RANKED_SOLO_5x5,DIAMOND,I,gNl1DA2kX6UB2tACECms-1o7klQROP1gpfbLHhmYU1SS9M0,고잔동 타잔,17,235,236,False,False,False,False,
113,056db7e3-3126-48db-b820-efdf9a39b9a7,RANKED_SOLO_5x5,DIAMOND,I,ZawnbpZL1wcsvTC58DQp4sQgh7JkyNdXYHWoWHv6dz-Yym0,Frozen Statues,9,443,442,False,False,False,False,
114,379076de-b262-4019-9644-83abf15169a2,RANKED_SOLO_5x5,DIAMOND,I,zs5AEm6TucGNeQxdfjHKuoRNMd5XVF4bakUznN0l0RgdFg,쿵후 보이즈,75,164,150,False,False,False,False,
