,summonerId,summonerName,leaguePoints,rank,wins,losses,veteran,inactive,freshBlood,hotStreak
24,e1cVhkusKzmcv6rhkd5VVHKuYZtwoHj8MUEqLG8BjiJmU9Y,마모쿤,123,I,226,204,False,False,True,False
25,zaydz7E4FgVAKCI9wP1FRPINdpMU7es1H7tjUPLU_deig8w,개미의진화,7,I,116,101,False,False,True,False
26,jBSXMMBBN3hwuT2QG6Z1dFRJErJsutc7UfmlyD1Lz6TivK8,Only save,3,I,145,138,False,False,True,False
27,mmqBVwfYLITzWK5XefJJ29dzHrGzrSjXw1FEla_TbccKxgQ,주현이 남자친구,11,I,43,29,False,False,True,False
28,idPDkNtzPQzNnpkhF0VZ5QAsNu4hxgSjyykxp32Dqe6goIE,wyg,33,I,107,63,False,False,False,False
29,YxSEzOt9KI6TBcwgcptrXW2G95gqcSTzcs-YojUl7h793oA,맥PC토랑,32,I,252,253,False,False,False,True
30,9l6eQTzqxvMZdQ9o4q8CWe6e441ylecrIFk61aANW1o5RZg,윤귀중 부캐,16,I,204,132,False,False,True,False
31,zmgyWRRIdJrbNFlujGf8hVcQzH_2_jM2SNxDNo1xwB4jcrI,난 한놈만팰꼬양,0,I,118,87,False,False,True,True
32,yXDHYr_-HfH6pYish5n8e94LK6-6ee3KZd1rPQAPVWc_LA,섹시 핫도그,0,I,118,64,False,False,True,True
33,lbl4h-3Q5VllAYEd4sjawaeST84QcvApQ_nvZykEn0sEYQ,M0VING,19,I,74,54,False,False,False,False
34,lqujgeIOPZFOZlqx0cZl_XMGB0ZplO_Y8rn7P5wHFT-Df2I,gtqeti172,0,I,143,109,False,False,True,False
35,02WhMgZblWe6Ego2Dg8STE8zMoo3MDCoQD-58RX2j8InU28,Teddy Deft RulO,46,I,158,132,False,False,True,False
36,o_fLB4EbJd-CAdvalRNw1jeoya5csY3ohcNnCcnh1JVisys,커피무새,17,I,111,98,False,False,False,False
37,XDnRM7ts9nDJnvFiUC1sMmxQljiiAqdv5jxevREM5_TNdy0,nwnc1j4,20,I,314,308,False,False,True,False
38,RBbGCKJcyyYWB5hOj6DdX_jkQwTlMn3G0JxJKbNtwVOMqLc,happy game4,0,I,85,70,False,False,True,False
39,TqwVsLNKUWCmZAIOODd9oDeUfFqzVtK9fPT9c_YtJylVOhc,허리피고겜하자,0,I,262,229,False,False,True,False
40,YAF7pNziNmnAFoP_x03Y52tjJhBkIvRqnCc1ZWFTYhhkNqc,qinyu,236,I,84,64,False,False,True,True
41,yflk4peItEYwt7yy7VIBq5anx6dPh0Shtaz58Q2Mg-YZng,롤잘해서어따쓰냐,32,I,40,19,False,False,False,False
42,rAJxrV3wLnNlHildxDNuqcC0owBjUOPq-ADSIvzJv_AJM_c,PenShui,0,I,25,22,False,False,True,False
43,8SquN9fgSpkQP-WJ_695lGaxqOOCQ-8TqSDykaMBWgF5p5M,15ggopengo,34,I,79,53,False,False,True,True
44,NKNJvSmbzlnzr13YoSvAWkJ2pUXoRK_Y8csYktd8DFfSwh8,Huya JG,17,I,173,139,False,False,True,False
45,sxmS2Vk8AQqqhCBggxZ0mPZQvLnNrd8uRAMp2AnrhpttDQ,EggPlantEgg ,28,I,281,273,False,False,True,False
46,u-3L3ezokRktSax3AbrcSU85wqVVpwN1OxpX68SiAyGX_Es,K1 Blade,16,I,244,225,False,False,True,False
47,bN07aazZRyVXOan6rrbEy32ToLSPaNsL2GOb0dszsi_xwx0,offonoff Colde,125,I,164,154,False,False,True,False
48,sq9dKkHfM8lXYiBJXy06_kh0MA99xIFyZ5il98MJPx7-qss,tes byg,138,I,81,58,False,False,False,False
49,uq1Yt77_qKc7857s30yAFh-U61FZHfG7Rph_q0BJsnvJwBU,연우님전용메이드,9,I,141,114,False,False,False,False
50,x-KmgfOpXVlqM1fbDtc7fgPBlN2ieRV2O0V2x93Npc_1Ig,조준맹,0,I,160,122,False,False,True,False
51,Bucr1k5NOYlLtaEMNMejfph168r_BeqMAy4MTHdOmQzjAj4,123haxo,0,I,63,62,False,False,False,False
52,mQylUTiSEkLGsz0Z4IhGhGZTtFLhgj7VR8rv8PRUQZ0PGkc,긴슨진0,119,I,71,62,False,False,True,False
53,L2Wj5eUfC5TwekyV9ChgXTdhbRzG3LipomOHNzWhpkpLhQ,Very tasty,15,I,98,83,False,False,True,True
54,vBPx88q3ijYvGz6dZ-9BGiRhXwgw1HDaLbfGhrxDAKN4iA,외쳐주유소갓라카,17,I,157,148,False,False,True,True
55,n2HLbKTrkF3hrXzSmCxAOLjZvMsiIMhBeyWDO_O2YkaPefI,credibl2,41,I,212,162,False,False,True,False
56,x8HY7vEPlJzdAeSaFzhqb-7ll_Vh12P5Wg1s9Z20iD9wTUs,scater,40,I,111,38,False,False,True,False
57,Zj5ppAppSHYyE_OPGdDHDEkplalIjI6DX9NEKYDJQfgm6rI,에반스빤쓰,0,I,60,33,False,False,True,True
58,QytDNDLfyF1Bm8hZg-dFkcD_b-jgbpBZEosXJD6pd7TrgVo,hxq,60,I,128,107,False,False,True,False
59,pJydheEcK8KG-5gK3JOVTk3dtqsVVF-nlNq18T-Xy_vMymc,시간이 안흘러가,12,I,60,53,False,False,True,False
60,E9scW_FkF6dTcmKP34BO7h_HI7htIWebjnAn4gcHWyOdhx0,Purpo지니,4,I,141,122,False,False,True,False
61,iDN1YwdiZhrrU_U6TMdAfvl8v4183gfeUyPxNfq5wLxutRQ,왕볼베난다요,81,I,26,13,False,False,True,True
62,zCX6NJNL12JbAUG4CCi4SCqNtGKrnDcZhl0eIaRyPMpmIPA,일도동,17,I,130,128,False,False,False,False
63,_ruicVl1eHpRSET-S4K8ipgcwzLpsUzOpUpIZ6FJ6Nva7Gw,ge ju tai xiao,177,I,86,73,False,False,True,False
64,63D7fe_PROHosybGzq82em8d0fPOW1xJV3ApSPljeS6G4mg,임수향사생팬,0,I,128,66,False,False,True,False
65,HaKwOsC6FNtFBKPVNvAXAFfKSGOjjaWarhZmmyX7wEAKVfs,최둥금 fan,0,I,44,28,False,False,False,False
66,C1s_ENmYJN35-Qgss_XHee9s5Xhr63nkGRkzg03pvdeFgwk,쀼뿌쀼뿌쀼뿌,94,I,65,44,False,False,True,False
67,AX_5qHDoimi6FhO8cUUoYQrAd0Aa66mCVs4QyN4KsDvjoCI,jg19,0,I,98,33,False,False,True,False
68,rw8OHJjGKV1K-VYodm4YqJ1Vd7IP1q8L71t91_2OUatjBA,니만노련다,17,I,85,75,False,False,False,False
69,EQe2Mw7qSbf3vUyrck1kyskEhUJUcVFHXRlgYc_E8IZjwNk,RoetemOvO,22,I,29,22,False,False,False,False
70,fXau0gcxAcCWvgLCj-EFrEPTA6aDz_rAlgvJ5_a654MPlA,amazing adc ,101,I,328,322,False,False,False,False
71,GG_1XZsfGKwOUtPHgU-ufUENtKkg_6ss3sRkq_iSU2FWflI,파이팅심경,99,I,153,87,False,False,True,False
72,5fdDyJ62lpeMe-_QtJfRR1E0XQ43yqBKeS2AsWbrXxEVHA0,sgpzsp,77,I,140,137,False,False,True,False
73,g8DF4VRQd6KyvSJPCqqYlqfBP5H_A7RvjEPIZagBOsCvjw,망 자,4,I,72,58,False,False,False,False
74,5Z5mDTztILOZkN1qsrEe74sydN4ey0FFcwat90Z5Kc-6Wps,뇌절하면 겜안함,88,I,270,245,False,False,False,False
75,ncFunW5yA7D1NKnghg6_44CiV_O4WLgCVrAub3Gtfj1PkQ,Ex Chen,5,I,87,70,False,False,False,False
76,pLrJiH59RPVum4bjjZEyNGqrTsaJYeHre39ENKd5mdryNqE,Pool Party Lulu,28,I,36,17,False,False,False,False
77,qJJCOXwYTqgD2czhBGJYz0S2vD5goKzgtzUyevVHXynH7hQ,으아으아흐아,44,I,93,58,False,False,False,True
78,CJC39ei3_a3LuMHmurj5buru8n9fM485gkl-YfH2_z60OCM,Crawl forward,127,I,43,24,False,False,False,False
79,9Q2PEhSSZPNgCA3rrvPQFkhmB5EbWOZqjjGHB-918AJti_I,xialu mei shan,108,I,84,58,False,False,False,False
80,xRXqL-QuZHIX4vOZJsOQ3fYTW2rFLD7W0mIXrDIsy9ENbP4,17 want to work,0,I,57,41,False,False,True,False
81,u_VyTAcGUesnCuNs1gr3O-7LTymvgnEIarQhFdaoAg5UBlo,윤태웅 fan,0,I,90,80,False,False,True,False
82,62RW-a8_aL9u3EnbOp0uNYsP1hIRmLIUBFO7x8dtZFm75tM,Savage 20,23,I,457,457,False,False,True,False
83,5hqUnurXgHLM8LktzsXBVXXm7_l02FfSjczT2amylud_L8U,오현택의 망아지,0,I,180,178,False,False,True,False
84,eYzMYZkJdnmiTW-spVBp6lOUqs7e9T6aJdvRkIEHl7tgK7I,have a Try,31,I,46,32,False,False,True,False
85,iZsKXaBfyYSE_DPG7QH4fJiouxBP07z8EBThq92OyAG0S24,구지각,42,I,245,206,False,False,False,False
86,q1fwendqj48XpOra1_-GA2d_1j0mfdZppPNr7MUi89Ms96E,지조있게우직하게,7,I,293,280,False,False,False,False
87,yNADEYK1_G4XlqHp0FqcUzRmdKiTy3JLCOHZrXyiZd81sTA,롤그오브레전드1,99,I,71,37,False,False,True,False
88,G0fZ4xeaViIqkLpscicJgfjF01mcZ4kTGDqT94lFlU2j-UE,sival warwick,186,I,84,58,False,False,True,False
89,32EJzccFBKQUDhtRnPMg52e7IFvVKAm5Xkz7y7TQNTkt8g,Mystery Sign,84,I,66,45,False,False,False,False
90,eXaDXFnUiol2h1057wzimzQFPFAIa0BV9KzIY96P-jLe_pw,SKT T1 Tedcly,18,I,103,105,False,False,False,False
91,B0Ikf2o8oYRdUueDLFTM_64oXli7YR424uWO_S-BVM26Cuw,lukalux,19,I,235,221,False,False,True,True
92,aSr4ixnVVrbR35pBSaM8QKUD1ZBWUiqd9p9Zgg1ogo29eg0,킹 관현,0,I,300,273,False,False,True,False
93,w6-EYv2tyI4J7yf0XlQBYhyCeKX5pmupdDI54jpGRBYB6rM,쪼꼬맹이 유지니,0,I,175,158,False,False,False,False
94,xM0p1mVtbsFjbnyq8b7BzLQNFi-_niPVSN3ND3wBR90jb10,03 JGL,34,I,337,323,False,False,True,False
95,soI-jTj8NgSNGsadqUkx6J3Tuw2c9TsfVd51NhTUO-9_xYM,창유나,0,I,376,359,False,False,True,False
96,Yd-0wwypmadYPBCVxtnbrq1Z6xOjn9lBZ0_7aMbimdP2NcE,1lksdjhf097u,11,I,251,223,False,False,True,False
97,_OoF3aPyGQRyhUNAEiil7arSyb4qoLY7rgLywDsa5nF-WEA,군밤광,122,I,158,133,False,False,False,False
98,40R-_hT3al-6cMgptAf9MrYpg1sQGmTwssGz_7rEC_NA28A,gpdltmxm,143,I,316,307,False,False,True,True
99,TuqVFIx5O6gePmOIEQMe213T3VZ2ycI7D2aW8sKjlD32LU4,어른이 된다는 게,15,I,76,64,False,False,True,False
100,YL7DOE-xZvLKqrQ4CyGfSjFAMsSGh6NMICit964MX4zGdPs,김떡순,0,I,151,138,False,False,True,False
101,-GswyQ3JXwvxBEkH_GpBUgz64ILjpqNG31aHDyLJUFEPT9g,WIN WlN,54,I,125,91,False,False,False,False
102,N6_Wtxwg33N8yvOHiZnM9QXYSoufFMPRMIMDuOCd-VfDGDw,AD Vertex,34,I,237,211,False,False,True,True
103,cWp_C1q50OBXJlzBwlWRmmOtoTgn1AfYT6WuOEhAGCp1njg,Victory a king,0,I,402,392,False,False,True,False
104,RMWo9qgGgfxHmOHX608BG2rmqpBlOJpS8prpZHb6Rp-lWks,DRX Feiz,36,I,49,33,False,False,False,False
105,JBkkzgMGylBy4E0My0XrNsBj7XxCGvi2qD6plWYe3MKMSCE,TF Blacle,0,I,204,138,False,False,True,False
106,oDekAdyxcmXwRiboyYyV5Evx8xDXr4cba9jXnrINSP1fk8k,CVG Mango,0,I,157,141,False,False,False,False
107,6DheWDtjZicccL7rqY2XJMbJSxSJuOl6sHp3yVQZvb42Noc,kuayy,71,I,42,29,False,False,False,False
108,UCLF3qn1UAd4YXoCAOrCbhEzxh6AWcB1idFtkfMQ-QXOaQ,민상아 웃어야해 ,31,I,280,252,False,False,True,False
109,Bsu-NuCzc305Km8vB-B4NQT6h3foByS5WEND9A2wdWTV5tU,Momoko1,15,I,197,137,False,False,True,False
110,dsWTw_DucfQBEFJPRIfOo9IwkO6NHRkmjIo0sqvQuyX5BcM,딸기맛o,54,I,164,145,False,False,True,True
111,M_YMUk4j5gby918WPuRKbCdgEAUBYB6uhE9JWgRn2nQAgaM, T1 Tired,125,I,262,249,False,False,False,False
112,9JKurXxV6di8ype2JjIyRrJ6Da7RmQlYxANkkO4PULqnYBY,모두나의좋은친구,4,I,135,129,False,False,False,False
113,KWvjX0mR1OntjmiAN0bAy6n-WmKYeAsKt57FsZUFf7iyAJQ,학살러다 비켜라,0,I,65,52,False,False,True,False
114,hAHktoO2mp6Jh6RpTxkdKtr2VFWg3AHQ2DYa441b__4nYbU,asddfff,12,I,78,61,False,False,True,False
115,rexyg0gNQcOoGAmiXFmCZ64vYlSDM3Ki73tZ7QDLOw5VZ8I,MCX Gemini,150,I,169,156,False,False,True,False
116,LNEDX347jJCMGhAfZ7Slp5FhcfNHIYXkfjY4c-k5cOq55nc,qmn01,0,I,163,143,False,False,True,True
117,R8k-5_230LfAv8o0UbhOmDJ2z69KM_6RsaFggnizMNQu_m0,ELaB MungChi,145,I,216,197,False,False,True,True
118,gcKRno-sbM1vc-GBLAtJroTub_ukhIaTZ8eL5kq0Z-QA50w,솔로몬 판사님,0,I,300,299,False,False,True,True
119,_Rd5N1RWK1q5ywUUpE8c4R3jz4CVmoGkTKjZdfUNhNrAaw,강탕진,0,I,60,38,False,False,True,False
120,wZoa7whHt25dXyhOslQfVDJudjrpbGO8Bq8plw3koSwxOes,신비로운 제이,133,I,158,90,False,False,True,False
121,QM4V_bISoGZ7_iuqrWIDbFC3N8Fb1YgXxfXTQMY86wOKnpc,1ay,28,I,121,76,False,False,True,False
122,IGDE1iYmHy3gyrpywiYl1JmJEMc6Q9gXB9b-WBE1dhKaYbM,성모님의군대,0,I,163,155,False,False,True,False
123,8ZREU6xfJZ_Hp9MJgG_uyDpUZm_Dqc2CL46VJgPnI14QGg,함민기,15,I,92,78,False,False,False,False
124,iI8D-sZfUMExXk62kw2oBnkWrooqFD2jmFYO79gIRF60ISI,스타는 유즈맵만,58,I,138,120,False,False,True,True
125,FksvDYoHhx2FExDwOagni1Ku0ZUo5uoLQDcz96TSIbv8bGs,Letter Song,53,I,342,323,False,False,True,False
126,YrFucX47dA98W1On_2DEcgFjaGR4lQ7yyCiaeQFEFmCN_0E,DFM SUP,75,I,92,85,False,False,True,False
127,aUWZoRCkJ8CxjhcPJAkgabLSzqpqcBS7tOcPLZ98ZxvZDMI,bxzhhl,23,I,262,251,False,False,True,False
128,WPtQ9ZsQqWAmPxl-bdjBjLSlT3pOtcNCJry3WOGo1LIi2Sk,fayufayufayu,64,I,316,329,False,False,True,False
129,TiG4d_ledNwOEwxAkgB4WqEa1WVhr5XiJ_wpbdOiUG8mHUo,우우우주우,0,I,43,27,False,False,True,False
130,NpCISlaEvayRvmUky-IcIAfyjW5G0TdxjDb8f9Ayri6iSA,불주먹 권태훈,36,I,82,57,False,False,False,False
131,Ifm1o2YMz6KuVG836ztqf0wIBPY4bqfSw1JJ8BVOObpWDb0,shadow2001,0,I,237,226,False,False,True,False
132,qYo-nrkgsneo7JpGpTcbHC3lFEWz-Qgqa3-toq5ZSLibdcQ,강타싸개갱가는중,13,I,247,248,False,False,False,False
133,5BZolT4eMFarxgE2RbRlf1RNFS7LkS0xXdK8U2pqfAxKqx0,xiaozhuofans qwq,97,I,341,314,False,False,True,True
134,fEo5NCed_9EPP3irQ0srD5ivdzp_gx_JzuH9_PqXtHOO58k,UECA2,107,I,112,94,False,False,True,False
135,Q0nN8fbTsOmWO0jaQ3qTqqX2vmXwk6ilvT_sEsjHXJwa0Ok,백수 정글,58,I,131,113,False,False,False,False
136,Hf_zrRthq7UNTB6gynXa9OeYe-aQU168_UBdeZhnBNoNKg4,제버지,60,I,125,111,False,False,True,False
137,Mm8sPuP3mHYT975y3TUlc_zKnyp5SHSge4ApJUlz2ns5dD0,Never give up  X,14,I,189,163,False,False,True,False
138,_2Id6Is-tYaid8m4AVjKwzIc4e-q-OBoTIw1Z4qXXmbwvtE,블루리쉬안해요,0,I,96,58,False,False,True,False
139,7Coj6mpnvas3Hu-sJUupaRnHCXlpM7g0no18Yw-vw1u3zZk,Iast dance,105,I,56,76,False,False,False,False
140,_LXX8_orO9egD7L2MI-mNDQ6D3HZRagloyZqVmjyaCiJREE,엉아가조타,23,I,125,112,False,False,True,False
141,9G_aQkKmOVK5P2-oDyd3WIm5rk0Obz0fN84PHxCUlT-t0eI,Anvyy,0,I,113,90,False,False,True,True
142,GhZmPxrWdrKVApjc3zFaPd-H84YvS0YVkTlrkF3nysyzCA,daydayupup,107,I,54,49,False,False,True,False
143,Z-ASuUzeZwNL_h99vm5xPnkqfcPATdAcZ7LaPg2yRYavkNk,승규는 귀엽다,0,I,98,85,False,False,True,False
144,0ZRW5qLqJyuRhmdO_Gp3eZEBEpT6fL3DAZpPlDmAkU4x3Q,LilySua,111,I,346,331,False,False,True,False
145,bm0Tf9ZksEL40M8WVOu6_DplH0L5tElCJZ9aXnTo2rdKXUY,마이쮸 마시쪄,56,I,93,61,False,False,False,False
146,aWesLXAsnUQW86aco0a4DD77eA_v85bqpE0tKaP3mtkcQEo,구름이맑은이유,94,I,37,42,False,False,True,False
147,93abKQmytY3pZpNbIXV4QoiqijthZwjQDEekkPgHEkYbcA,펭귄교주,0,I,38,17,False,False,True,False
148,gCLv0KKDRT6HDScab7CyX7Y0Yo7M3-LlxWRoXh-qP6kt0OM,xia fan hao chi,0,I,172,158,False,False,True,True
149,-zR8fCWAkoxgzHiq1VNs-zH-A57Wx4IM6Y7P8AeXfdWCjw,빨리못참겟어,0,I,89,76,False,False,False,False
150,eiVHC709HATH7piccfuoWkgQnjSRlhJZIwEotnlkqQVWA8c,Citrus,100,I,94,72,False,False,False,False
151,T_XgvF_JpE7P0kXrmkqLhkcw5imzNNRqT-Hkycd46RTcX2M,연송고존잘남,0,I,117,104,False,False,True,True
152,SUilQYoX8OACgiDdc8j9tN9usHjZLvppniW2GqYzbOSm92w,이규원,19,I,119,59,False,False,True,False
153,gJ2HjU1pnXkEK-moJGipDhSy1Vwe4iKFzXzYHUxE4gm6Ec8,iiiiilliiiiill,16,I,234,223,False,False,False,False
154,A7gUutmRS9QGMjLuPBEcBKoWcyaKCNchEJRMx7Zrwv6syuI,삐삐계약 fans,0,I,255,247,False,False,False,False
155,62GkB__jOWVymHgGWVxVqr5gzYIwNXuefl6FJN62IRmnXHo,YXXJXXXG,0,I,272,145,False,False,True,False
156,NMcmKfMuU36PX1AgPEJvr5IYD6D_-K4Pe8TVgWUZk0Rqsac,Iove camille,22,I,21,21,False,False,True,False
157,voAwSMyo7GhPoRjdlcjis9-IjwoAQupe3NXqoUHynQSGi4k,미친듯이파이팅아,70,I,199,189,False,False,True,False
158,NS91c5-C1whY0O4scEQ1hUYOn_lV0EUU7ZWlDOGj-nkJJA,Sou1Martin,220,I,255,235,False,False,True,False
159,Js7HEAd24o-Xq1PHdLpxrphnVL3n3Ewlp8co9UAUkcErOYc,RVS Shark,89,I,63,62,False,False,False,False
160,qE6gqklIKU03A5Oeqr68IDWwvZ9xPCAbJ7JyUwuYDlt8qMs,C9 Stick,39,I,78,66,False,False,False,False
161,z8anh_aLHZ1Zn9CUrccjPLLWhbdtfJk4V4gubZfKwxLFTkI,복수의 나선,44,I,72,58,False,False,True,False
162,cTZLtqiFHlvsaIg4aikK5c4ZO3qmFeHe7sGVHj1u4S4yTkc,LeanGreco,0,I,59,31,False,False,False,False
163,pF_rEL_kKFMz63ACucu58cSr_4qF3rzHhpxikinziUXVRLc,탑안봐주면GG,98,I,136,118,False,False,True,False
164,Y1YpSZ8gRhGpqkBa_uTHzgieexa7cXF1zi3G5Z7OKK9RqP0,춘 수,34,I,112,98,False,False,True,False
165,BDzHHMBG4MSLRlDsP0FelfThehjUlUGimhI15KAmDDOQT9M,나키리 에리나,0,I,97,93,False,False,False,False
166,aH_8sAGlgkadtxx3X-0Gk3m-2mpuZQiAjc85cscQ0a_VfNI,a tu casa,0,I,104,94,False,False,True,False
167,D_uPsve13v-ZpZgHzwcxhwysp-cKesDoe3vzHpvPSc8gpQ,Liver,0,I,49,37,False,False,False,False
168,xXK7cOyvnkim0jbzq5SUh07lcEl0cqCIiFvf9aRtOFF2R_o,이나은아,15,I,166,156,False,False,False,False
169,-J2fhU_bW2enSDGEM2Gh7t-grxaDk06mGKlCXASA0i-Xyg,드리즐,43,I,37,23,False,False,True,True
170,s3kWMdKraRQZ-dsMh5XKvs5nx-BBz2pCIakNWuud0RdhQvI,iuhim,93,I,229,211,False,False,True,False
171,WKapC1nuqnK1u0NqfGY16l_4FdYrb-KoXJhoPGkh0v0faw,Support 질리언,0,I,155,138,False,False,True,False
172,el24p6IMasIOUXpXMnPqVRkNkrU60K-b46lCvhUOuDRlFBQ,추운날에는갈비탕,174,I,175,140,False,False,True,True
173,ZuHlosSASW9STYcSxu5aA4oYW0MhMSuFQMfQ2RzyHDQwyfA,라인꼬이면오픈함,86,I,192,152,False,False,False,True
174,kecYo-JPdvBxaNMaAHNw-4bOCwxD_mUfxVF_lvm8mpS-iQ,JJ0ng,0,I,124,111,False,False,True,False
175,6j7RyTlLqdSCU6eTXMVN7riPjn5_ZTgejX1xqK70iviIdx4,Score Zero,172,I,236,130,False,False,True,True
176,0eNJTQ9Z2uIvWHfzuxvCnkgjp14ME80jtgk8VvZq-eiouEk,helpman,0,I,71,61,False,False,True,True
177,dwy4JfRI_B2w9NayEaOTe1k6uR5VYTczfwI_kLWgdlVD1e8,샤코타임이었던나,204,I,129,52,False,False,True,True
178,9_BkvoNiEddDRWambZiTYazzAEOt0Cmmeobn_zDxcM9HBv0,역시이시우,128,I,123,113,False,False,True,False
179,ZxPdWLO7lDeSTMcIQNKM4d6k1-xvtQ2Revud_Sw3e2U19rQ,EDGY Pout,135,I,222,210,False,False,True,False
180,jD8T5Q8Gw3j3xwKkbCrx82D8Hnh-DYV-HsWjwMxQfF-mJe8,MIDKAP,18,I,213,191,False,False,True,False
181,JOWxlgzFNipa47UehsI0g2vBFW-0wfhf2RQ8P8E_E_TDNjs,버터링꿀맛,0,I,56,37,False,False,True,False
182,V45WIoMX_0yEkQoZyjw6pAq-dd4QyxAGSWssZqNwMxTzqA,첫번째 검과 방패,119,I,144,132,False,False,True,False
183,WovEkqBgMiqnl947sk35O0UVuP0puaxRSWdFXDO8SPzifQc,Lucile,75,I,281,270,False,False,True,True
184,ffHMZTAkoAXnnBkfgDMFNdFuUhzO5Rj2xq9_yoBpsXVCqmY,ring ring,110,I,143,125,False,False,True,False
185,Z-aN-bO0X3O_0U6keMGQUojW7QcZPQlOBsIkopb_nbXv_tM,호랑수월가,6,I,32,15,False,False,True,False
186,hiCYVSh1Bnd9grIp0THRfmwwuMqXFJt64TIuagl5-xgJ6Y8,queyigema,76,I,246,202,False,False,False,False
187,lNlZQsFJAXtXpd1fGtqPm0AcAD9BNNM86GKa-S-q20VjRg,노사람노생각,27,I,129,115,False,False,True,False
188,doc8DmDKcJ8Qn3Bz5tGZHFTEf8hPU-3DRFHEvgcgFWqVlNw,gkfrjtaksgkwk,113,I,198,189,False,False,True,False
189,Owpki1A1CmGXHUmfgYFakpx3wtZWPVNu384AknWrhggAwvc,감자실,84,I,161,157,False,False,True,False
190,AkaW-RsSPOhiGAqRQDq52QM-f5Ee3UYTcjdhz_TLqxTm3g,아니 나좀 봐줘,18,I,234,200,False,False,True,True
191,QSc1LU30ZIWXOFGQsx-iyjRjQtTo4NkxAVW1T5zIAie5344,TesShuangshen,149,I,101,77,False,False,True,False
192,ESfbWi-1tb_3BB2fhtOXlinSazxGQrecLNundbt_MjndU4Y,너무 안 무서워용,0,I,274,237,False,False,True,False
193,c8-hkPBd3utkzrLl1bfF8n9M0LkJ9sHrZbBOCSbuz7Tq_u8,Lier,42,I,175,158,False,False,False,False
194,LoJBQexWmQWzFriiwWhdttrTJOVWkWXAJHMVLeI8AKHQsSM,YunGaSi,6,I,74,44,False,False,False,False
